Index,ClassId,PredictClass,Correction,ClassName,Prob,2ndClass,2ndClassName,2ndProb,3rdClass,3rdClassName,3rdProb
10880.jpg,4,4,1,70_speed,1,1,30_speed,3.04E-07,5,80_speed,7.59E-09
10881.jpg,3,3,1,60_speed,0.999765,5,80_speed,0.000205825,2,50_speed,2.92E-05
10882.jpg,13,13,1,give_way,0.999998,12,right_of_way_general,7.13E-07,17,no_way_one_way,3.32E-07
10883.jpg,13,13,1,give_way,1,35,turn_straight,9.89E-09,9,no_overtaking_general,7.18E-10
10884.jpg,13,13,1,give_way,0.999999,9,no_overtaking_general,6.81E-07,12,right_of_way_general,1.35E-07
10885.jpg,2,2,1,50_speed,0.999974,5,80_speed,2.10E-05,1,30_speed,4.35E-06
10886.jpg,5,5,1,80_speed,0.997867,3,60_speed,0.0014279,7,100_speed,0.000504675
10887.jpg,10,10,1,no_overtaking_trucks,0.993146,7,100_speed,0.00477299,9,no_overtaking_general,0.000980316
10888.jpg,35,35,1,turn_straight,1,36,turn_straight_right,6.20E-09,38,turn_right_down,5.78E-10
10889.jpg,9,9,1,no_overtaking_general,1,10,no_overtaking_trucks,4.80E-07,16,no_way_trucks,4.88E-09
10890.jpg,4,4,1,70_speed,0.99808,5,80_speed,0.000837177,1,30_speed,0.000470645
10891.jpg,7,7,1,100_speed,0.994921,8,120_speed,0.00507725,5,80_speed,1.01E-06
10892.jpg,41,41,1,lifted_no_overtaking_general,0.999659,42,lifted_no_overtaking_trucks,0.000290938,32,lifted_general,4.34E-05
10893.jpg,25,25,1,attention_construction,0.999922,21,attention_curvy,7.28E-05,29,attention_bikes,3.51E-06
10894.jpg,17,17,1,no_way_one_way,0.924731,0,20_speed,0.0268455,32,lifted_general,0.0178301
10895.jpg,4,4,1,70_speed,0.999108,1,30_speed,0.000366339,5,80_speed,0.00030066
10896.jpg,15,15,1,no_way_general,0.955519,2,50_speed,0.0367473,3,60_speed,0.00234943
10897.jpg,3,3,1,60_speed,0.556669,5,80_speed,0.217615,2,50_speed,0.178473
10898.jpg,16,16,1,no_way_trucks,0.999932,10,no_overtaking_trucks,3.89E-05,7,100_speed,2.40E-05
10899.jpg,13,13,1,give_way,1,35,turn_straight,2.81E-08,9,no_overtaking_general,4.68E-09
10900.jpg,4,4,1,70_speed,0.663414,7,100_speed,0.253284,1,30_speed,0.0664031
10901.jpg,31,31,1,attention_deer,0.998736,19,attention_left_turn,0.000907033,23,attention_slippery,0.000277705
10902.jpg,3,3,1,60_speed,0.802217,5,80_speed,0.19769,2,50_speed,9.24E-05
10903.jpg,17,17,1,no_way_one_way,0.999992,4,70_speed,7.58E-06,14,stop,8.73E-07
10904.jpg,8,8,1,120_speed,0.42293,5,80_speed,0.371323,3,60_speed,0.0796027
10905.jpg,17,17,1,no_way_one_way,1,14,stop,1.21E-09,1,30_speed,9.64E-12
10906.jpg,38,38,1,turn_right_down,0.999971,36,turn_straight_right,1.54E-05,34,turn_left,1.40E-05
10907.jpg,14,14,1,stop,0.999949,2,50_speed,2.41E-05,17,no_way_one_way,2.27E-05
10908.jpg,24,24,1,attention_bottleneck,0.370793,20,attention_right_turn,0.161948,2,50_speed,0.115979
10909.jpg,13,13,1,give_way,0.999999,1,30_speed,5.96E-07,12,right_of_way_general,1.13E-07
10910.jpg,41,41,1,lifted_no_overtaking_general,0.999999,42,lifted_no_overtaking_trucks,1.02E-06,10,no_overtaking_trucks,3.64E-08
10911.jpg,1,1,1,30_speed,0.995793,0,20_speed,0.00307682,4,70_speed,0.000718596
10912.jpg,1,1,1,30_speed,0.872318,0,20_speed,0.126819,2,50_speed,0.000675737
10913.jpg,11,11,1,right_of_way_crossing,1,27,attention_pedestrian,4.46E-09,30,attention_snowflake,2.55E-09
10914.jpg,15,15,1,no_way_general,0.992237,4,70_speed,0.00247685,2,50_speed,0.00242845
10915.jpg,3,5,0,80_speed,0.634403,3,60_speed,0.3594,2,50_speed,0.00454301
10916.jpg,36,36,1,turn_straight_right,0.999906,38,turn_right_down,4.92E-05,35,turn_straight,4.18E-05
10917.jpg,10,10,1,no_overtaking_trucks,1,9,no_overtaking_general,2.60E-07,16,no_way_trucks,1.23E-11
10918.jpg,10,10,1,no_overtaking_trucks,0.782395,5,80_speed,0.211974,42,lifted_no_overtaking_trucks,0.00226786
10919.jpg,16,16,1,no_way_trucks,0.996464,7,100_speed,0.00331012,9,no_overtaking_general,0.00010202
10920.jpg,2,2,1,50_speed,0.998752,5,80_speed,0.00114077,3,60_speed,8.55E-05
10921.jpg,24,24,1,attention_bottleneck,0.999783,21,attention_curvy,9.09E-05,11,right_of_way_crossing,3.51E-05
10922.jpg,23,23,1,attention_slippery,0.995637,20,attention_right_turn,0.00261219,30,attention_snowflake,0.000883589
10923.jpg,2,2,1,50_speed,0.999137,5,80_speed,0.000839989,1,30_speed,2.25E-05
10924.jpg,17,17,1,no_way_one_way,0.999999,14,stop,4.76E-07,1,30_speed,5.97E-08
10925.jpg,3,3,1,60_speed,0.899589,5,80_speed,0.0657086,2,50_speed,0.0136468
10926.jpg,4,4,1,70_speed,0.975848,15,no_way_general,0.0134699,8,120_speed,0.00642603
10927.jpg,35,3,0,60_speed,0.811297,15,no_way_general,0.0620714,5,80_speed,0.0485413
10928.jpg,5,5,1,80_speed,0.959112,3,60_speed,0.0287864,2,50_speed,0.00869953
10929.jpg,7,7,1,100_speed,0.708979,8,120_speed,0.244157,5,80_speed,0.0427874
10930.jpg,1,1,1,30_speed,0.995096,4,70_speed,0.00395538,2,50_speed,0.000794764
10931.jpg,12,12,1,right_of_way_general,0.993617,40,turn_circle,0.00186684,41,lifted_no_overtaking_general,0.00115487
10932.jpg,4,4,1,70_speed,0.997791,1,30_speed,0.00180763,7,100_speed,0.000227721
10933.jpg,11,11,1,right_of_way_crossing,0.999489,27,attention_pedestrian,0.000424506,21,attention_curvy,7.43E-05
10934.jpg,13,13,1,give_way,1,35,turn_straight,3.11E-11,15,no_way_general,3.88E-13
10935.jpg,4,4,1,70_speed,0.999984,1,30_speed,1.57E-05,5,80_speed,3.85E-09
10936.jpg,22,22,1,attention_bumpers,0.999992,25,attention_construction,4.45E-06,29,attention_bikes,9.51E-07
10937.jpg,8,8,1,120_speed,0.992941,4,70_speed,0.00259446,7,100_speed,0.00129561
10938.jpg,1,1,1,30_speed,0.999981,0,20_speed,1.14E-05,2,50_speed,4.91E-06
10939.jpg,2,2,1,50_speed,0.97848,1,30_speed,0.0208829,5,80_speed,0.000396485
10940.jpg,38,38,1,turn_right_down,0.999837,5,80_speed,6.50E-05,34,turn_left,5.29E-05
10941.jpg,13,13,1,give_way,0.999815,9,no_overtaking_general,0.000180275,15,no_way_general,3.41E-06
10942.jpg,31,31,1,attention_deer,0.999987,23,attention_slippery,1.11E-05,19,attention_left_turn,1.26E-06
10943.jpg,9,9,1,no_overtaking_general,0.961936,10,no_overtaking_trucks,0.0359876,5,80_speed,0.00149838
10944.jpg,8,8,1,120_speed,0.906709,5,80_speed,0.049914,10,no_overtaking_trucks,0.00873755
10945.jpg,25,25,1,attention_construction,0.950095,20,attention_right_turn,0.0175622,31,attention_deer,0.0128835
10946.jpg,2,2,1,50_speed,0.996974,1,30_speed,0.00302517,5,80_speed,9.11E-07
10947.jpg,18,18,1,attention_general,0.999994,26,attention_traffic_light,5.44E-06,11,right_of_way_crossing,6.38E-08
10948.jpg,11,11,1,right_of_way_crossing,0.999958,28,attention_children,2.00E-05,27,attention_pedestrian,5.96E-06
10949.jpg,11,11,1,right_of_way_crossing,0.960198,23,attention_slippery,0.00980359,28,attention_children,0.00815768
10950.jpg,17,17,1,no_way_one_way,1,14,stop,1.45E-11,4,70_speed,1.67E-15
10951.jpg,13,13,1,give_way,1,35,turn_straight,4.16E-08,9,no_overtaking_general,1.23E-10
10952.jpg,17,17,1,no_way_one_way,0.845135,14,stop,0.0960132,4,70_speed,0.0356069
10953.jpg,2,2,1,50_speed,0.905964,1,30_speed,0.076512,8,120_speed,0.0107606
10954.jpg,14,14,1,stop,1,4,70_speed,4.21E-09,17,no_way_one_way,3.78E-09
10955.jpg,5,5,1,80_speed,0.964588,2,50_speed,0.0228559,3,60_speed,0.0113113
10956.jpg,31,31,1,attention_deer,0.999999,21,attention_curvy,4.79E-07,23,attention_slippery,9.86E-08
10957.jpg,36,36,1,turn_straight_right,0.527538,38,turn_right_down,0.318427,32,lifted_general,0.034826
10958.jpg,3,3,1,60_speed,0.989311,5,80_speed,0.0105819,2,50_speed,0.000104635
10959.jpg,10,10,1,no_overtaking_trucks,1,9,no_overtaking_general,2.98E-07,5,80_speed,1.68E-07
10960.jpg,13,13,1,give_way,1,35,turn_straight,2.46E-10,1,30_speed,5.53E-11
10961.jpg,23,23,1,attention_slippery,0.999005,30,attention_snowflake,0.000590479,31,attention_deer,0.00023719
10962.jpg,4,4,1,70_speed,0.968694,1,30_speed,0.0239772,7,100_speed,0.0045635
10963.jpg,38,38,1,turn_right_down,1,34,turn_left,1.76E-08,36,turn_straight_right,3.69E-10
10964.jpg,31,31,1,attention_deer,0.964833,29,attention_bikes,0.0125005,11,right_of_way_crossing,0.0107358
10965.jpg,3,5,0,80_speed,0.93165,3,60_speed,0.0660259,2,50_speed,0.00228597
10966.jpg,8,8,1,120_speed,0.942393,7,100_speed,0.057603,4,70_speed,3.22E-06
10967.jpg,2,2,1,50_speed,0.956023,1,30_speed,0.0276813,5,80_speed,0.0161223
10968.jpg,30,30,1,attention_snowflake,0.313025,19,attention_left_turn,0.311381,11,right_of_way_crossing,0.176451
10969.jpg,12,12,1,right_of_way_general,1,7,100_speed,8.77E-08,5,80_speed,4.00E-09
10970.jpg,12,12,1,right_of_way_general,1,40,turn_circle,1.39E-07,9,no_overtaking_general,1.44E-09
10971.jpg,36,38,0,turn_right_down,0.415599,3,60_speed,0.206285,5,80_speed,0.135131
10972.jpg,13,13,1,give_way,1,35,turn_straight,1.34E-07,9,no_overtaking_general,4.12E-10
10973.jpg,14,14,1,stop,0.999346,29,attention_bikes,0.000371663,25,attention_construction,0.000230522
10974.jpg,10,10,1,no_overtaking_trucks,1,9,no_overtaking_general,2.98E-07,5,80_speed,1.95E-08
10975.jpg,2,2,1,50_speed,0.999991,5,80_speed,9.01E-06,1,30_speed,4.01E-07
10976.jpg,14,14,1,stop,0.99998,15,no_way_general,7.01E-06,17,no_way_one_way,5.44E-06
10977.jpg,17,17,1,no_way_one_way,1,14,stop,7.92E-09,1,30_speed,2.01E-09
10978.jpg,38,38,1,turn_right_down,1,34,turn_left,1.84E-10,36,turn_straight_right,2.32E-12
10979.jpg,4,4,1,70_speed,0.970523,8,120_speed,0.02842,5,80_speed,0.000734893
10980.jpg,37,37,1,turn_straight_left,0.995309,39,turn_left_down,0.00368206,2,50_speed,0.000487266
10981.jpg,35,35,1,turn_straight,1,36,turn_straight_right,2.36E-09,34,turn_left,1.92E-10
10982.jpg,2,2,1,50_speed,0.996845,3,60_speed,0.00133848,5,80_speed,0.00089921
10983.jpg,23,23,1,attention_slippery,0.786214,19,attention_left_turn,0.200559,31,attention_deer,0.0101654
10984.jpg,7,7,1,100_speed,0.999681,8,120_speed,0.000318505,1,30_speed,4.21E-07
10985.jpg,1,1,1,30_speed,0.968775,2,50_speed,0.0160486,5,80_speed,0.010811
10986.jpg,26,26,1,attention_traffic_light,0.998732,28,attention_children,0.000900559,24,attention_bottleneck,0.000157776
10987.jpg,38,38,1,turn_right_down,0.999998,34,turn_left,2.03E-06,25,attention_construction,2.02E-08
10988.jpg,3,5,0,80_speed,0.495597,3,60_speed,0.390971,2,50_speed,0.109024
10989.jpg,17,17,1,no_way_one_way,1,1,30_speed,5.43E-09,13,give_way,1.59E-10
10990.jpg,15,15,1,no_way_general,0.999305,4,70_speed,0.000496428,3,60_speed,5.34E-05
10991.jpg,3,3,1,60_speed,0.997958,5,80_speed,0.00192996,2,50_speed,0.000112064
10992.jpg,6,42,0,lifted_no_overtaking_trucks,0.865906,32,lifted_general,0.118263,6,80_lifted,0.00781106
10993.jpg,13,13,1,give_way,1,9,no_overtaking_general,2.42E-07,35,turn_straight,2.65E-08
10994.jpg,3,3,1,60_speed,0.999808,5,80_speed,0.000172061,2,50_speed,2.03E-05
10995.jpg,18,31,0,attention_deer,0.983763,19,attention_left_turn,0.00524512,25,attention_construction,0.00467129
10996.jpg,17,17,1,no_way_one_way,0.999851,14,stop,0.000137599,4,70_speed,1.02E-05
10997.jpg,13,13,1,give_way,1,35,turn_straight,2.42E-07,24,attention_bottleneck,2.31E-10
10998.jpg,4,4,1,70_speed,1,1,30_speed,3.42E-07,5,80_speed,4.81E-11
10999.jpg,24,24,1,attention_bottleneck,0.980851,21,attention_curvy,0.0128209,19,attention_left_turn,0.00185247
11000.jpg,7,7,1,100_speed,0.987606,8,120_speed,0.00997988,1,30_speed,0.00137767
11001.jpg,8,8,1,120_speed,0.701615,5,80_speed,0.0872704,2,50_speed,0.0563919
11002.jpg,19,19,1,attention_left_turn,0.999957,21,attention_curvy,1.92E-05,23,attention_slippery,1.46E-05
11003.jpg,9,9,1,no_overtaking_general,1,10,no_overtaking_trucks,1.91E-08,16,no_way_trucks,5.64E-11
11004.jpg,5,5,1,80_speed,0.794745,3,60_speed,0.109913,2,50_speed,0.0950532
11005.jpg,4,4,1,70_speed,0.946781,5,80_speed,0.036538,1,30_speed,0.0128105
11006.jpg,4,4,1,70_speed,0.993234,1,30_speed,0.00228806,2,50_speed,0.00162262
11007.jpg,7,7,1,100_speed,0.825097,4,70_speed,0.0783814,5,80_speed,0.0336616
11008.jpg,17,17,1,no_way_one_way,1,14,stop,1.43E-10,4,70_speed,6.54E-12
11009.jpg,38,38,1,turn_right_down,1,34,turn_left,4.97E-12,40,turn_circle,1.55E-14
11010.jpg,13,13,1,give_way,1,17,no_way_one_way,5.94E-08,21,attention_curvy,3.02E-08
11011.jpg,14,14,1,stop,1,15,no_way_general,2.90E-07,1,30_speed,3.71E-08
11012.jpg,30,30,1,attention_snowflake,0.980522,20,attention_right_turn,0.00478685,11,right_of_way_crossing,0.00440996
11013.jpg,12,12,1,right_of_way_general,0.998305,40,turn_circle,0.000655659,28,attention_children,0.000434665
11014.jpg,9,9,1,no_overtaking_general,0.999999,10,no_overtaking_trucks,5.34E-07,16,no_way_trucks,6.43E-09
11015.jpg,8,8,1,120_speed,1,7,100_speed,4.26E-07,4,70_speed,9.50E-09
11016.jpg,3,12,0,right_of_way_general,0.306142,18,attention_general,0.26831,11,right_of_way_crossing,0.098625
11017.jpg,8,8,1,120_speed,0.430019,4,70_speed,0.26621,7,100_speed,0.17707
11018.jpg,38,38,1,turn_right_down,1,34,turn_left,1.80E-09,5,80_speed,1.50E-11
11019.jpg,11,11,1,right_of_way_crossing,0.910356,23,attention_slippery,0.0299542,31,attention_deer,0.0252553
11020.jpg,33,33,1,turn_right,0.999992,39,turn_left_down,7.89E-06,25,attention_construction,1.18E-09
11021.jpg,38,38,1,turn_right_down,0.999014,0,20_speed,0.000833743,36,turn_straight_right,0.00010836
11022.jpg,11,11,1,right_of_way_crossing,0.999979,27,attention_pedestrian,1.84E-05,19,attention_left_turn,1.12E-06
11023.jpg,8,8,1,120_speed,0.690032,7,100_speed,0.136701,15,no_way_general,0.0741925
11024.jpg,14,14,1,stop,0.999987,17,no_way_one_way,6.41E-06,22,attention_bumpers,4.43E-06
11025.jpg,17,17,1,no_way_one_way,1,14,stop,1.12E-11,1,30_speed,7.80E-15
11026.jpg,35,35,1,turn_straight,1,36,turn_straight_right,2.51E-11,33,turn_right,1.29E-11
11027.jpg,3,3,1,60_speed,0.999885,5,80_speed,6.44E-05,2,50_speed,4.95E-05
11028.jpg,40,11,0,right_of_way_crossing,0.641666,40,turn_circle,0.246476,1,30_speed,0.019358
11029.jpg,25,25,1,attention_construction,0.863716,20,attention_right_turn,0.124988,18,attention_general,0.00535187
11030.jpg,7,7,1,100_speed,0.850305,8,120_speed,0.101533,1,30_speed,0.031275
11031.jpg,7,7,1,100_speed,0.984029,2,50_speed,0.00589474,8,120_speed,0.00357556
11032.jpg,13,13,1,give_way,1,17,no_way_one_way,8.24E-10,36,turn_straight_right,2.00E-10
11033.jpg,1,1,1,30_speed,1,2,50_speed,6.73E-09,0,20_speed,6.19E-10
11034.jpg,25,25,1,attention_construction,1,22,attention_bumpers,1.01E-08,20,attention_right_turn,2.43E-09
11035.jpg,38,38,1,turn_right_down,1,34,turn_left,1.33E-12,36,turn_straight_right,2.56E-18
11036.jpg,25,30,0,attention_snowflake,0.543721,11,right_of_way_crossing,0.313032,25,attention_construction,0.0720086
11037.jpg,9,9,1,no_overtaking_general,1,10,no_overtaking_trucks,2.63E-08,16,no_way_trucks,9.67E-10
11038.jpg,5,5,1,80_speed,0.998372,2,50_speed,0.00142611,3,60_speed,0.000201997
11039.jpg,11,11,1,right_of_way_crossing,0.999991,27,attention_pedestrian,6.41E-06,18,attention_general,9.72E-07
11040.jpg,12,12,1,right_of_way_general,1,40,turn_circle,6.11E-11,42,lifted_no_overtaking_trucks,4.33E-11
11041.jpg,1,1,1,30_speed,0.999823,0,20_speed,0.000124135,2,50_speed,4.36E-05
11042.jpg,25,25,1,attention_construction,1,22,attention_bumpers,4.27E-13,33,turn_right,8.18E-15
11043.jpg,1,1,1,30_speed,0.935011,4,70_speed,0.0567549,2,50_speed,0.0074586
11044.jpg,31,31,1,attention_deer,0.99898,29,attention_bikes,0.000717446,22,attention_bumpers,0.000114898
11045.jpg,19,19,1,attention_left_turn,0.961431,23,attention_slippery,0.0380053,21,attention_curvy,0.000451173
11046.jpg,3,3,1,60_speed,0.997228,5,80_speed,0.00204138,2,50_speed,0.000633319
11047.jpg,16,16,1,no_way_trucks,1,7,100_speed,7.92E-09,5,80_speed,1.37E-09
11048.jpg,10,10,1,no_overtaking_trucks,1,5,80_speed,1.11E-08,9,no_overtaking_general,3.73E-10
11049.jpg,12,12,1,right_of_way_general,0.999882,38,turn_right_down,3.31E-05,11,right_of_way_crossing,3.11E-05
11050.jpg,11,11,1,right_of_way_crossing,0.998899,21,attention_curvy,0.00041619,18,attention_general,0.000324792
11051.jpg,7,5,0,80_speed,0.488151,10,no_overtaking_trucks,0.228475,7,100_speed,0.151031
11052.jpg,2,2,1,50_speed,0.997742,3,60_speed,0.000901569,5,80_speed,0.00056923
11053.jpg,2,2,1,50_speed,0.999951,1,30_speed,4.62E-05,5,80_speed,2.79E-06
11054.jpg,4,4,1,70_speed,0.999994,1,30_speed,4.26E-06,7,100_speed,1.27E-06
11055.jpg,35,35,1,turn_straight,0.999987,33,turn_right,1.26E-05,34,turn_left,9.16E-09
11056.jpg,5,5,1,80_speed,0.898723,10,no_overtaking_trucks,0.0362654,15,no_way_general,0.0173137
11057.jpg,22,22,1,attention_bumpers,0.999999,29,attention_bikes,4.88E-07,24,attention_bottleneck,1.86E-07
11058.jpg,7,7,1,100_speed,0.767471,8,120_speed,0.221406,5,80_speed,0.0100273
11059.jpg,9,9,1,no_overtaking_general,0.999819,10,no_overtaking_trucks,0.000164226,16,no_way_trucks,9.48E-06
11060.jpg,16,16,1,no_way_trucks,1,9,no_overtaking_general,5.89E-09,10,no_overtaking_trucks,2.06E-09
11061.jpg,1,1,1,30_speed,0.994253,4,70_speed,0.00567641,0,20_speed,5.90E-05
11062.jpg,8,8,1,120_speed,0.862341,7,100_speed,0.135164,4,70_speed,0.00114912
11063.jpg,38,38,1,turn_right_down,1,34,turn_left,2.06E-08,36,turn_straight_right,2.07E-12
11064.jpg,5,5,1,80_speed,0.994279,2,50_speed,0.00458522,3,60_speed,0.000965807
11065.jpg,1,1,1,30_speed,0.839761,2,50_speed,0.133946,5,80_speed,0.0252197
11066.jpg,3,5,0,80_speed,0.874912,3,60_speed,0.122646,2,50_speed,0.00195096
11067.jpg,38,38,1,turn_right_down,1,34,turn_left,1.35E-12,40,turn_circle,3.08E-14
11068.jpg,23,23,1,attention_slippery,0.997127,30,attention_snowflake,0.00173143,19,attention_left_turn,0.000649574
11069.jpg,5,5,1,80_speed,0.873414,3,60_speed,0.105723,2,50_speed,0.0204456
11070.jpg,6,15,0,no_way_general,0.816197,8,120_speed,0.084045,12,right_of_way_general,0.0350548
11071.jpg,9,9,1,no_overtaking_general,0.999898,10,no_overtaking_trucks,0.000101163,16,no_way_trucks,4.23E-07
11072.jpg,12,12,1,right_of_way_general,0.998221,11,right_of_way_crossing,0.00066123,9,no_overtaking_general,0.000250697
11073.jpg,13,13,1,give_way,1,35,turn_straight,1.54E-07,9,no_overtaking_general,1.22E-08
11074.jpg,30,23,0,attention_slippery,0.248536,29,attention_bikes,0.231609,30,attention_snowflake,0.173986
11075.jpg,7,7,1,100_speed,0.52653,8,120_speed,0.438821,4,70_speed,0.0122732
11076.jpg,2,2,1,50_speed,1,5,80_speed,5.04E-07,1,30_speed,7.62E-09
11077.jpg,4,4,1,70_speed,0.990908,5,80_speed,0.00438806,8,120_speed,0.00339781
11078.jpg,7,7,1,100_speed,0.999334,8,120_speed,0.000338819,5,80_speed,0.000316625
11079.jpg,26,26,1,attention_traffic_light,0.968418,18,attention_general,0.0174534,28,attention_children,0.0116156
11080.jpg,4,4,1,70_speed,0.999992,1,30_speed,8.16E-06,5,80_speed,2.43E-07
11081.jpg,1,1,1,30_speed,0.998047,2,50_speed,0.00189783,0,20_speed,5.21E-05
11082.jpg,8,8,1,120_speed,0.999185,1,30_speed,0.000463401,2,50_speed,0.000129235
11083.jpg,17,17,1,no_way_one_way,0.999981,14,stop,1.76E-05,4,70_speed,5.06E-07
11084.jpg,6,42,0,lifted_no_overtaking_trucks,0.539016,32,lifted_general,0.229383,6,80_lifted,0.199033
11085.jpg,15,15,1,no_way_general,0.999672,8,120_speed,0.000228284,9,no_overtaking_general,5.93E-05
11086.jpg,37,37,1,turn_straight_left,0.986089,2,50_speed,0.00853704,39,turn_left_down,0.00422735
11087.jpg,12,12,1,right_of_way_general,1,40,turn_circle,5.32E-08,9,no_overtaking_general,3.59E-08
11088.jpg,8,8,1,120_speed,0.999891,7,100_speed,0.000108975,4,70_speed,3.61E-09
11089.jpg,18,10,0,no_overtaking_trucks,0.569916,9,no_overtaking_general,0.4082,16,no_way_trucks,0.00683048
11090.jpg,12,12,1,right_of_way_general,0.999997,40,turn_circle,1.98E-06,32,lifted_general,3.64E-07
11091.jpg,16,16,1,no_way_trucks,0.999713,7,100_speed,0.000259558,9,no_overtaking_general,1.33E-05
11092.jpg,25,25,1,attention_construction,0.999997,22,attention_bumpers,2.09E-06,31,attention_deer,3.47E-07
11093.jpg,14,14,1,stop,0.999993,17,no_way_one_way,6.21E-06,15,no_way_general,4.33E-07
11094.jpg,5,5,1,80_speed,0.999678,2,50_speed,0.000320472,3,60_speed,1.13E-06
11095.jpg,1,1,1,30_speed,0.99419,2,50_speed,0.00378538,5,80_speed,0.00197632
11096.jpg,13,13,1,give_way,1,35,turn_straight,2.21E-07,9,no_overtaking_general,2.22E-08
11097.jpg,38,38,1,turn_right_down,0.999485,34,turn_left,0.00049495,32,lifted_general,6.80E-06
11098.jpg,1,1,1,30_speed,0.969131,0,20_speed,0.0261942,8,120_speed,0.00238105
11099.jpg,35,35,1,turn_straight,0.799035,29,attention_bikes,0.0659082,13,give_way,0.0540801
11100.jpg,13,13,1,give_way,1,35,turn_straight,3.23E-11,36,turn_straight_right,1.84E-11
11101.jpg,11,11,1,right_of_way_crossing,0.9933,27,attention_pedestrian,0.00190499,21,attention_curvy,0.00177648
11102.jpg,13,13,1,give_way,1,35,turn_straight,8.24E-09,3,60_speed,1.42E-09
11103.jpg,2,2,1,50_speed,0.795799,5,80_speed,0.199295,3,60_speed,0.0028755
11104.jpg,4,4,1,70_speed,1,1,30_speed,8.42E-09,5,80_speed,7.05E-11
11105.jpg,38,38,1,turn_right_down,1,34,turn_left,1.88E-07,8,120_speed,9.08E-09
11106.jpg,25,25,1,attention_construction,1,29,attention_bikes,1.87E-08,22,attention_bumpers,7.59E-09
11107.jpg,25,25,1,attention_construction,0.999998,22,attention_bumpers,1.20E-06,29,attention_bikes,2.00E-07
11108.jpg,4,4,1,70_speed,0.979401,1,30_speed,0.0197319,7,100_speed,0.000492673
11109.jpg,23,23,1,attention_slippery,0.999989,19,attention_left_turn,1.05E-05,31,attention_deer,1.80E-07
11110.jpg,10,10,1,no_overtaking_trucks,1,9,no_overtaking_general,2.59E-07,7,100_speed,1.49E-08
11111.jpg,3,3,1,60_speed,0.995767,5,80_speed,0.00259149,2,50_speed,0.00163966
11112.jpg,3,3,1,60_speed,0.864298,5,80_speed,0.0559028,15,no_way_general,0.0281074
11113.jpg,5,5,1,80_speed,0.937189,2,50_speed,0.0588928,3,60_speed,0.00275817
11114.jpg,42,42,1,lifted_no_overtaking_trucks,0.999879,41,lifted_no_overtaking_general,0.000109862,32,lifted_general,6.16E-06
11115.jpg,37,37,1,turn_straight_left,0.851481,35,turn_straight,0.0845751,34,turn_left,0.017298
11116.jpg,2,2,1,50_speed,0.996014,5,80_speed,0.0039849,1,30_speed,1.08E-06
11117.jpg,10,10,1,no_overtaking_trucks,1,9,no_overtaking_general,4.48E-07,4,70_speed,3.46E-10
11118.jpg,13,13,1,give_way,1,35,turn_straight,6.72E-08,15,no_way_general,3.51E-08
11119.jpg,23,23,1,attention_slippery,0.999789,19,attention_left_turn,0.000104357,30,attention_snowflake,5.31E-05
11120.jpg,35,35,1,turn_straight,1,33,turn_right,1.55E-12,36,turn_straight_right,3.94E-13
11121.jpg,38,38,1,turn_right_down,0.999985,34,turn_left,1.48E-05,5,80_speed,2.82E-07
11122.jpg,3,3,1,60_speed,0.970061,5,80_speed,0.0265121,2,50_speed,0.00342245
11123.jpg,10,10,1,no_overtaking_trucks,1,9,no_overtaking_general,5.95E-08,7,100_speed,2.31E-10
11124.jpg,22,22,1,attention_bumpers,0.999908,30,attention_snowflake,4.05E-05,25,attention_construction,1.68E-05
11125.jpg,2,2,1,50_speed,0.999995,5,80_speed,3.64E-06,1,30_speed,8.82E-07
11126.jpg,18,18,1,attention_general,0.979813,27,attention_pedestrian,0.0168894,11,right_of_way_crossing,0.000804565
11127.jpg,36,36,1,turn_straight_right,0.515777,38,turn_right_down,0.406127,18,attention_general,0.0234448
11128.jpg,6,15,0,no_way_general,0.823003,38,turn_right_down,0.0692419,5,80_speed,0.0632656
11129.jpg,15,15,1,no_way_general,0.999879,2,50_speed,8.72E-05,5,80_speed,1.90E-05
11130.jpg,16,16,1,no_way_trucks,1,7,100_speed,3.13E-10,10,no_overtaking_trucks,2.30E-12
11131.jpg,31,31,1,attention_deer,1,23,attention_slippery,2.55E-07,21,attention_curvy,1.32E-07
11132.jpg,25,27,0,attention_pedestrian,0.241734,18,attention_general,0.19511,21,attention_curvy,0.0797134
11133.jpg,16,16,1,no_way_trucks,0.974415,9,no_overtaking_general,0.0252558,10,no_overtaking_trucks,0.000205191
11134.jpg,35,35,1,turn_straight,1,33,turn_right,5.14E-12,34,turn_left,1.44E-12
11135.jpg,9,9,1,no_overtaking_general,0.999967,10,no_overtaking_trucks,3.27E-05,16,no_way_trucks,1.71E-08
11136.jpg,35,35,1,turn_straight,0.999999,36,turn_straight_right,3.55E-07,3,60_speed,1.85E-07
11137.jpg,38,38,1,turn_right_down,1,34,turn_left,4.34E-10,36,turn_straight_right,8.82E-15
11138.jpg,7,7,1,100_speed,0.998946,5,80_speed,0.000883561,8,120_speed,0.00013664
11139.jpg,17,17,1,no_way_one_way,1,14,stop,1.33E-10,1,30_speed,6.00E-15
11140.jpg,12,12,1,right_of_way_general,0.999185,40,turn_circle,0.000587629,41,lifted_no_overtaking_general,8.80E-05
11141.jpg,4,4,1,70_speed,0.843389,7,100_speed,0.116155,8,120_speed,0.0132842
