Index,ClassId,PredictClass,Prob,2ndClass,2ndProb,Correction
09643.jpg,14,14,0.99785,17,0.00162922,1
09644.jpg,2,2,0.99993,1,0.0000695,1
09645.jpg,13,13,1,5,7.74E-08,1
09646.jpg,42,42,0.999577,6,0.000404669,1
09647.jpg,5,5,0.999906,2,0.0000854,1
09648.jpg,6,42,0.560148,6,0.262902,0
09649.jpg,3,3,0.99781,2,0.00131293,1
09650.jpg,38,38,0.999986,36,0.00000902,1
09651.jpg,5,5,0.999998,2,0.00000157,1
09652.jpg,8,8,0.997659,4,0.000642676,1
09653.jpg,35,35,1,36,2.69E-13,1
09654.jpg,15,15,0.972809,4,0.0188085,1
09655.jpg,13,13,0.999939,35,0.0000273,1
09656.jpg,3,2,0.52008,3,0.44598,0
09657.jpg,5,5,0.903326,2,0.0519648,1
09658.jpg,10,10,0.999916,7,0.0000675,1
09659.jpg,22,26,0.843511,23,0.0682547,0
09660.jpg,2,2,0.772071,5,0.0971093,1
09661.jpg,30,11,0.563568,30,0.34183,0
09662.jpg,9,9,0.999995,16,0.00000185,1
09663.jpg,11,11,0.693468,30,0.131593,1
09664.jpg,14,14,0.99967,17,0.000327813,1
09665.jpg,25,25,1,29,0.000000017,1
09666.jpg,35,35,1,36,3.08E-09,1
09667.jpg,4,4,0.629788,2,0.186652,1
09668.jpg,22,22,0.724668,25,0.115884,1
09669.jpg,25,25,0.999989,30,0.00000608,1
09670.jpg,5,5,0.998063,2,0.00193248,1
09671.jpg,12,12,1,40,5.78E-08,1
09672.jpg,2,2,0.986258,5,0.0133993,1
09673.jpg,10,10,0.999406,9,0.000593573,1
09674.jpg,17,17,0.999721,14,0.000272059,1
09675.jpg,13,13,1,36,1.67E-09,1
09676.jpg,13,13,0.999727,35,0.000176159,1
09677.jpg,1,1,0.999949,2,0.0000288,1
09678.jpg,14,14,1,15,0.000000141,1
09679.jpg,3,3,0.532791,5,0.45325,1
09680.jpg,38,38,1,34,2.70E-09,1
09681.jpg,4,4,0.997985,1,0.00138581,1
09682.jpg,1,1,0.999172,2,0.000822604,1
09683.jpg,4,4,0.997043,1,0.00150822,1
09684.jpg,13,13,0.999998,9,0.00000125,1
09685.jpg,7,7,0.800069,5,0.160444,1
09686.jpg,1,1,0.999426,2,0.00055781,1
09687.jpg,2,2,0.980666,5,0.0172586,1
09688.jpg,23,26,0.475232,21,0.106705,0
09689.jpg,4,4,0.988143,8,0.0105109,1
09690.jpg,10,10,1,9,0.000000223,1
09691.jpg,4,4,0.904471,1,0.0905397,1
09692.jpg,30,30,0.3066,19,0.150592,1
09693.jpg,4,4,0.999994,1,0.0000061,1
09694.jpg,9,9,0.999649,10,0.000350716,1
09695.jpg,2,2,0.999997,1,0.00000307,1
09696.jpg,7,7,0.986905,1,0.00894381,1
09697.jpg,7,7,0.85328,8,0.119465,1
09698.jpg,10,10,0.980575,3,0.0077765,1
09699.jpg,11,11,0.999998,30,0.0000014,1
09700.jpg,5,5,0.999941,2,0.0000549,1
09701.jpg,8,8,0.999112,7,0.000504486,1
09702.jpg,33,33,1,40,4.10E-10,1
09703.jpg,18,18,0.999999,26,0.000000309,1
09704.jpg,13,13,1,17,4.17E-08,1
09705.jpg,7,7,0.998444,8,0.00140642,1
09706.jpg,4,1,0.687663,4,0.306882,0
09707.jpg,2,2,0.999979,5,0.0000202,1
09708.jpg,3,3,0.985937,5,0.0139117,1
09709.jpg,38,38,0.993695,16,0.00290783,1
09710.jpg,28,28,0.998901,27,0.000762259,1
09711.jpg,3,5,0.454166,3,0.293622,0
09712.jpg,12,12,1,41,4.04E-08,1
09713.jpg,12,12,0.999924,7,0.0000748,1
09714.jpg,38,38,0.999993,34,0.00000653,1
09715.jpg,16,16,0.999237,7,0.000725612,1
09716.jpg,38,38,1,34,3.04E-11,1
09717.jpg,38,38,0.999999,34,0.00000104,1
09718.jpg,13,13,1,17,1.65E-10,1
09719.jpg,3,3,0.924233,5,0.0753507,1
09720.jpg,33,33,1,40,9.64E-08,1
09721.jpg,7,7,0.981288,8,0.0184666,1
09722.jpg,34,34,1,35,2.28E-09,1
09723.jpg,11,11,1,30,2.68E-08,1
09724.jpg,5,5,0.999692,2,0.000302578,1
09725.jpg,18,18,0.999997,26,0.00000279,1
09726.jpg,18,18,0.862523,27,0.136374,1
09727.jpg,11,11,0.97869,30,0.00960969,1
09728.jpg,4,4,0.999574,7,0.000229427,1
09729.jpg,9,9,1,10,0.000000106,1
09730.jpg,5,5,0.992466,3,0.00708431,1
09731.jpg,38,38,0.927573,8,0.0197171,1
09732.jpg,28,28,0.999138,11,0.000156403,1
09733.jpg,4,8,0.566525,27,0.0768839,0
09734.jpg,2,2,0.998884,5,0.000889335,1
09735.jpg,38,38,1,34,5.22E-09,1
09736.jpg,13,13,0.999997,35,0.00000152,1
09737.jpg,39,39,0.999996,37,0.00000278,1
09738.jpg,8,8,0.999693,7,0.0002834,1
09739.jpg,3,3,0.997503,5,0.00205463,1
09740.jpg,8,8,0.79533,5,0.153418,1
09741.jpg,10,10,1,9,0.000000185,1
09742.jpg,14,14,0.999999,15,0.000000956,1
09743.jpg,18,18,0.999977,26,0.0000208,1
09744.jpg,4,15,0.986491,8,0.00695657,0
09745.jpg,3,5,0.913326,3,0.0866467,0
09746.jpg,15,15,0.999851,8,0.000102923,1
09747.jpg,36,38,0.840733,18,0.0543444,0
09748.jpg,38,38,1,34,2.33E-08,1
09749.jpg,2,2,0.99999,5,0.00000634,1
09750.jpg,13,13,0.999964,12,0.00000859,1
09751.jpg,34,34,1,38,4.60E-11,1
09752.jpg,11,11,1,30,5.35E-08,1
09753.jpg,25,25,0.862357,11,0.0981631,1
09754.jpg,13,13,1,35,1.13E-09,1
09755.jpg,2,2,0.999956,1,0.0000353,1
09756.jpg,7,7,0.999998,5,0.00000137,1
09757.jpg,5,2,0.699966,5,0.109531,0
09758.jpg,3,3,0.999597,5,0.000388186,1
09759.jpg,13,13,0.999994,35,0.00000332,1
09760.jpg,4,4,0.998246,15,0.000838176,1
09761.jpg,7,7,0.821937,8,0.118785,1
09762.jpg,25,25,0.91273,19,0.0508793,1
09763.jpg,4,4,0.999932,1,0.0000671,1
09764.jpg,8,8,0.895702,7,0.0956547,1
09765.jpg,10,10,0.960755,5,0.036127,1
09766.jpg,31,31,0.999793,29,0.00016794,1
09767.jpg,9,9,0.991919,10,0.00668261,1
09768.jpg,1,1,0.999997,2,0.00000288,1
09769.jpg,30,20,0.947456,28,0.0274096,0
09770.jpg,12,12,1,7,1.92E-12,1
09771.jpg,29,29,0.916672,28,0.0597874,1
09772.jpg,31,31,0.999996,21,0.00000417,1
09773.jpg,2,2,0.996967,5,0.00299609,1
09774.jpg,7,7,0.994951,1,0.00327644,1
09775.jpg,12,12,1,32,0.000000087,1
09776.jpg,25,25,0.999979,22,0.0000152,1
09777.jpg,9,9,0.99998,10,0.0000197,1
09778.jpg,18,18,0.94853,24,0.024396,1
09779.jpg,16,16,0.999012,9,0.000982984,1
09780.jpg,11,11,0.999967,21,0.0000132,1
09781.jpg,18,18,0.999819,26,0.0000801,1
09782.jpg,4,4,0.901561,1,0.0304677,1
09783.jpg,2,2,0.988289,3,0.00839114,1
09784.jpg,1,1,0.689342,2,0.267248,1
09785.jpg,10,10,0.953026,16,0.0383569,1
09786.jpg,13,13,0.999997,9,0.00000206,1
09787.jpg,13,13,1,9,3.13E-10,1
09788.jpg,1,1,0.999974,2,0.0000166,1
09789.jpg,9,9,0.999893,10,0.000106129,1
09790.jpg,37,37,0.979911,35,0.0134106,1
09791.jpg,20,20,0.997743,23,0.00197616,1
09792.jpg,21,42,0.722813,19,0.119248,0
09793.jpg,19,19,0.995517,23,0.00446468,1
09794.jpg,12,12,1,40,4.00E-10,1
09795.jpg,38,38,0.734588,40,0.0957757,1
09796.jpg,2,2,0.983945,15,0.0059637,1
09797.jpg,11,11,0.672394,21,0.127398,1
09798.jpg,2,2,0.999876,5,0.000122621,1
09799.jpg,33,33,1,40,3.48E-10,1
09800.jpg,13,13,0.999991,9,0.00000761,1
09801.jpg,34,34,1,38,0.000000525,1
09802.jpg,14,17,0.387729,15,0.250268,0
09803.jpg,13,13,1,35,1.87E-08,1
09804.jpg,25,25,0.999912,29,0.0000778,1
09805.jpg,38,38,0.999999,34,0.000000623,1
09806.jpg,5,5,0.992655,2,0.00710447,1
09807.jpg,4,4,0.999972,1,0.0000204,1
09808.jpg,24,24,0.902682,11,0.0557246,1
09809.jpg,38,38,0.996016,23,0.00298078,1
09810.jpg,6,42,0.631706,32,0.312717,0
09811.jpg,35,35,0.999518,16,0.000210788,1
09812.jpg,11,11,0.999748,27,0.000217791,1
09813.jpg,1,1,0.999626,2,0.000292449,1
09814.jpg,2,2,0.997407,4,0.00197982,1
09815.jpg,15,15,0.999867,8,0.00011188,1
09816.jpg,1,1,0.997726,2,0.00225216,1
09817.jpg,38,38,0.999931,34,0.0000585,1
09818.jpg,25,25,0.996753,30,0.00241857,1
09819.jpg,13,13,1,35,1.54E-13,1
09820.jpg,10,10,0.998169,5,0.00159394,1
09821.jpg,25,25,0.999999,11,0.000000232,1
09822.jpg,26,26,0.999743,18,0.000243829,1
09823.jpg,13,13,1,35,0.000000131,1
09824.jpg,12,12,0.999996,41,0.0000029,1
09825.jpg,11,11,0.999911,18,0.0000837,1
09826.jpg,9,9,0.999976,10,0.000024,1
09827.jpg,9,9,0.997046,10,0.00240303,1
09828.jpg,39,39,0.999957,33,0.0000418,1
09829.jpg,8,8,0.930287,7,0.0679255,1
09830.jpg,31,31,0.999997,21,0.00000269,1
09831.jpg,13,13,1,35,6.23E-09,1
09832.jpg,2,2,0.935776,5,0.0538434,1
09833.jpg,17,17,0.999999,14,0.000000611,1
09834.jpg,19,19,0.999971,23,0.0000267,1
09835.jpg,21,19,0.272867,11,0.267377,0
09836.jpg,23,19,0.393226,10,0.214357,0
09837.jpg,17,17,0.804821,2,0.0667665,1
09838.jpg,2,2,0.999461,5,0.000538697,1
09839.jpg,14,14,0.999911,1,0.0000639,1
09840.jpg,10,10,0.993214,7,0.00202028,1
09841.jpg,28,28,0.967998,23,0.011488,1
09842.jpg,16,16,0.999924,9,0.000062,1
09843.jpg,11,11,0.99903,30,0.000879702,1
09844.jpg,36,38,0.577334,36,0.160651,0
09845.jpg,8,8,0.994183,7,0.00292149,1
09846.jpg,4,4,0.998608,5,0.000976011,1
09847.jpg,10,10,0.999734,5,0.00026581,1
09848.jpg,37,37,1,39,1.57E-08,1
09849.jpg,32,32,0.990169,41,0.00681943,1
09850.jpg,25,25,0.999982,30,0.0000117,1
09851.jpg,8,8,0.907596,5,0.067265,1
09852.jpg,2,2,0.994394,5,0.00264269,1
09853.jpg,3,3,0.983047,2,0.0143347,1
09854.jpg,29,29,0.947602,31,0.0144086,1
09855.jpg,32,32,0.996673,41,0.00240415,1
09856.jpg,25,25,1,22,6.59E-09,1
09857.jpg,17,17,1,14,2.82E-10,1
09858.jpg,2,5,0.419026,1,0.232629,0
09859.jpg,26,26,0.972922,18,0.0270593,1
09860.jpg,2,2,1,5,0.00000025,1
09861.jpg,7,7,0.999977,8,0.0000233,1
09862.jpg,9,9,0.998072,10,0.00191177,1
09863.jpg,8,8,0.99988,7,0.0000632,1
09864.jpg,33,33,1,39,0.000000102,1
09865.jpg,4,4,0.999996,1,0.00000356,1
09866.jpg,9,9,0.999998,10,0.0000021,1
09867.jpg,14,14,1,2,0.000000133,1
09868.jpg,42,42,0.999996,10,0.00000208,1
09869.jpg,12,12,1,40,0.000000524,1
09870.jpg,3,5,0.852329,3,0.101905,0
09871.jpg,38,38,0.999846,34,0.000121951,1
09872.jpg,4,4,0.999585,1,0.000303182,1
09873.jpg,31,31,0.999982,21,0.0000137,1
09874.jpg,11,11,0.999979,30,0.0000198,1
09875.jpg,9,9,0.940648,10,0.051125,1
09876.jpg,4,4,0.998785,1,0.000724562,1
09877.jpg,26,26,0.513833,18,0.360539,1
09878.jpg,17,17,0.999279,14,0.000685713,1
09879.jpg,38,38,0.999944,34,0.0000534,1
09880.jpg,39,33,0.662487,39,0.316416,0
09881.jpg,23,23,0.99423,11,0.00271385,1
09882.jpg,26,26,0.82051,18,0.053296,1
09883.jpg,3,3,0.997802,5,0.00207656,1
09884.jpg,12,12,0.999974,40,0.000015,1
09885.jpg,13,13,1,35,9.84E-10,1
09886.jpg,4,4,0.812573,1,0.18584,1
09887.jpg,31,31,0.998324,23,0.000830183,1
09888.jpg,12,12,1,40,2.13E-08,1
09889.jpg,33,33,0.99993,35,0.0000691,1
09890.jpg,13,13,1,35,1.61E-11,1
09891.jpg,7,7,0.998996,8,0.000979091,1
09892.jpg,33,33,0.996822,25,0.0022536,1
09893.jpg,10,10,1,9,1.45E-09,1
09894.jpg,14,14,0.998978,22,0.000541049,1
09895.jpg,9,9,0.997766,10,0.0022321,1
09896.jpg,13,13,1,35,1.93E-10,1
09897.jpg,2,2,0.99821,5,0.00172261,1
09898.jpg,7,3,0.298663,4,0.245448,0
09899.jpg,24,24,0.999966,26,0.00000776,1
09900.jpg,5,5,0.997548,2,0.00240077,1
09901.jpg,2,2,0.997597,3,0.00226076,1
09902.jpg,4,4,1,1,3.32E-08,1
09903.jpg,9,9,1,10,0.000000196,1
09904.jpg,4,4,0.999972,1,0.0000133,1
09905.jpg,13,13,1,3,3.81E-09,1
09906.jpg,35,35,1,34,1.02E-08,1
09907.jpg,35,35,1,3,1.78E-08,1
09908.jpg,13,13,1,21,4.39E-09,1
09909.jpg,26,26,0.999996,18,0.00000219,1
09910.jpg,13,13,1,17,0.000000256,1
09911.jpg,1,1,0.748396,2,0.237574,1
09912.jpg,13,13,1,35,9.40E-15,1
09913.jpg,15,15,0.999737,3,0.000118672,1
09914.jpg,25,25,0.999972,22,0.0000212,1
09915.jpg,8,8,0.478292,7,0.348628,1
09916.jpg,6,6,0.977904,32,0.0211882,1
09917.jpg,13,13,0.999998,35,0.000000686,1
09918.jpg,32,32,0.910047,6,0.0709254,1
09919.jpg,10,10,1,9,6.47E-08,1
09920.jpg,7,7,0.371119,4,0.252322,1
09921.jpg,38,38,1,34,1.39E-09,1
09922.jpg,7,7,0.862198,8,0.11182,1
09923.jpg,14,14,0.999989,25,0.00000918,1
09924.jpg,38,38,1,34,4.69E-13,1
09925.jpg,1,1,1,4,0.000000256,1
09926.jpg,22,22,0.999192,28,0.00031904,1
09927.jpg,26,26,0.999992,18,0.00000441,1
09928.jpg,2,2,0.868464,5,0.114601,1
09929.jpg,1,1,0.84929,2,0.0796309,1
09930.jpg,12,12,0.999929,7,0.0000713,1
09931.jpg,8,8,0.555233,7,0.38031,1
09932.jpg,12,12,0.999909,7,0.0000409,1
09933.jpg,3,3,0.838791,5,0.154385,1
09934.jpg,12,12,1,7,2.38E-08,1
09935.jpg,17,17,1,14,4.72E-09,1
09936.jpg,19,19,0.936864,23,0.023375,1
09937.jpg,42,42,0.999985,41,0.0000144,1
09938.jpg,9,9,1,10,3.85E-09,1
09939.jpg,10,10,0.995056,16,0.00433948,1
09940.jpg,2,2,0.932995,5,0.0624858,1
09941.jpg,6,42,0.674112,6,0.189609,0
09942.jpg,9,9,0.99999,10,0.00000975,1
09943.jpg,2,2,0.999996,5,0.00000398,1
09944.jpg,5,5,0.992768,3,0.00606876,1
09945.jpg,2,2,0.997765,3,0.00104269,1
09946.jpg,5,5,0.587916,3,0.201965,1
09947.jpg,3,3,0.971175,5,0.0285012,1
09948.jpg,10,10,0.999557,9,0.00043781,1
09949.jpg,9,10,0.855856,9,0.115833,0
09950.jpg,8,8,1,7,0.00000043,1
09951.jpg,31,31,0.993205,8,0.00666028,1
09952.jpg,12,12,0.999015,32,0.000253604,1
09953.jpg,10,10,1,9,0.00000023,1
09954.jpg,38,38,0.981524,3,0.0146918,1
09955.jpg,38,38,1,34,5.26E-08,1
09956.jpg,8,8,0.902753,2,0.0645968,1
09957.jpg,5,5,0.908045,3,0.0555362,1
09958.jpg,3,3,0.939262,2,0.0483732,1
09959.jpg,8,8,0.999998,7,0.0000016,1
09960.jpg,4,4,0.983535,1,0.0150142,1
09961.jpg,31,31,0.662016,10,0.236428,1
09962.jpg,5,5,0.949116,3,0.0389115,1
09963.jpg,2,2,0.999999,1,0.0000007,1
09964.jpg,12,12,0.999885,40,0.000100996,1
09965.jpg,35,35,1,34,1.34E-10,1
09966.jpg,31,10,0.700287,31,0.133147,0
09967.jpg,3,3,0.918592,5,0.0746587,1
09968.jpg,38,38,1,34,8.74E-16,1
09969.jpg,14,14,1,17,6.16E-08,1
09970.jpg,17,17,1,14,1.90E-11,1
09971.jpg,9,9,0.999748,10,0.00022012,1
09972.jpg,13,13,1,35,1.50E-10,1
09973.jpg,1,1,0.999974,8,0.0000135,1
09974.jpg,11,11,0.672127,30,0.207056,1
09975.jpg,40,40,0.985215,31,0.00370229,1
09976.jpg,13,13,1,9,6.08E-09,1
09977.jpg,18,18,0.999778,26,0.000176046,1
09978.jpg,9,9,0.999809,10,0.000189841,1
09979.jpg,3,15,0.310689,2,0.220693,0
09980.jpg,13,13,0.999971,17,0.0000249,1
09981.jpg,35,35,1,36,1.78E-08,1
09982.jpg,4,4,0.992145,1,0.00505936,1
09983.jpg,13,13,0.999981,9,0.000014,1
09984.jpg,35,35,0.962211,3,0.0192553,1
09985.jpg,15,15,0.999969,5,0.0000141,1
09986.jpg,2,2,0.999978,5,0.0000215,1
09987.jpg,24,24,0.986924,30,0.0129541,1
09988.jpg,13,13,1,35,2.13E-10,1
09989.jpg,8,8,0.941021,7,0.0420907,1
09990.jpg,5,5,0.676091,1,0.210307,1
09991.jpg,38,38,0.999945,34,0.0000451,1
09992.jpg,4,4,0.999309,1,0.00063709,1
09993.jpg,17,17,0.632195,2,0.233474,1
09994.jpg,38,38,1,36,1.66E-08,1
09995.jpg,1,1,0.780336,2,0.180194,1
09996.jpg,2,2,0.998449,3,0.000876853,1
09997.jpg,28,28,0.996277,27,0.00353034,1
09998.jpg,25,25,1,22,0.000000329,1
09999.jpg,5,5,0.407421,2,0.304651,1
10000.jpg,27,27,0.864034,11,0.114867,1
10001.jpg,12,12,0.999417,5,0.000156018,1
10002.jpg,20,20,0.975931,19,0.0187727,1
10003.jpg,38,38,1,34,3.11E-14,1
10004.jpg,25,25,0.999999,22,0.000000894,1
10005.jpg,13,13,1,35,4.72E-12,1
10006.jpg,12,12,0.999128,8,0.000348533,1
10007.jpg,4,4,0.999953,1,0.000036,1
10008.jpg,33,33,1,40,2.08E-09,1
10009.jpg,23,23,0.999735,31,0.000230282,1
10010.jpg,11,11,0.999823,27,0.000130517,1
10011.jpg,13,13,1,9,2.36E-09,1
10012.jpg,1,1,0.997619,4,0.0022504,1
10013.jpg,6,42,0.819161,6,0.132597,0
10014.jpg,10,10,0.999788,5,0.000211895,1
10015.jpg,6,42,0.916262,32,0.074148,0
10016.jpg,30,30,0.965184,23,0.0188447,1
10017.jpg,12,12,0.978916,18,0.0051869,1
10018.jpg,38,38,1,34,1.87E-12,1
10019.jpg,11,11,0.9945,30,0.0033641,1
10020.jpg,1,1,0.995848,2,0.00411477,1
10021.jpg,38,38,1,34,6.96E-10,1
10022.jpg,18,18,0.999869,26,0.0000712,1
10023.jpg,4,4,0.999887,1,0.00011221,1
10024.jpg,18,20,0.32714,28,0.302939,0
10025.jpg,2,2,0.994972,5,0.00488698,1
10026.jpg,38,38,0.995746,34,0.00185236,1
10027.jpg,13,13,1,17,2.36E-12,1
10028.jpg,18,18,0.4771,28,0.26462,1
10029.jpg,5,5,0.488155,2,0.247854,1
10030.jpg,21,21,0.899001,19,0.0649875,1
10031.jpg,9,9,0.999087,10,0.000902709,1
10032.jpg,4,4,0.636012,1,0.142813,1
10033.jpg,8,8,0.99932,4,0.000600958,1
10034.jpg,25,25,1,19,3.16E-08,1
10035.jpg,2,2,0.999785,5,0.000213083,1
10036.jpg,11,30,0.825444,11,0.171967,0
10037.jpg,33,33,1,40,6.03E-08,1
10038.jpg,14,14,0.999927,4,0.0000545,1
10039.jpg,13,13,0.998522,35,0.00124316,1
10040.jpg,9,9,1,16,0.000000164,1
10041.jpg,9,9,1,10,0.000000173,1
10042.jpg,17,17,0.999985,14,0.0000149,1
10043.jpg,12,12,0.999985,41,0.00000876,1
10044.jpg,9,9,1,10,0.000000151,1
10045.jpg,8,8,0.994447,7,0.00336886,1
10046.jpg,11,11,1,30,3.83E-08,1
10047.jpg,5,5,0.967187,3,0.0241449,1
10048.jpg,4,4,0.977904,1,0.00841183,1
10049.jpg,0,0,0.840192,1,0.158815,1
10050.jpg,4,4,0.993683,1,0.00488831,1
10051.jpg,10,10,1,9,0.000000291,1
10052.jpg,13,13,0.999998,35,0.00000129,1
10053.jpg,28,28,0.999952,11,0.0000146,1
10054.jpg,18,18,0.994244,26,0.0057498,1
10055.jpg,10,10,0.988005,5,0.00882072,1
10056.jpg,39,39,0.999918,37,0.0000736,1
10057.jpg,5,2,0.579535,5,0.379283,0
10058.jpg,3,3,0.998914,5,0.000991063,1
10059.jpg,22,22,0.999975,26,0.000014,1
10060.jpg,35,35,1,33,2.01E-09,1
10061.jpg,16,16,1,7,9.35E-11,1
10062.jpg,26,26,0.888891,28,0.093806,1
10063.jpg,35,35,1,36,7.44E-09,1
10064.jpg,7,7,0.999103,2,0.000435198,1
10065.jpg,18,18,0.994565,26,0.0052388,1
10066.jpg,3,3,0.953969,5,0.046003,1
10067.jpg,25,25,0.338324,19,0.331273,1
10068.jpg,16,16,0.996687,5,0.0032712,1
10069.jpg,35,35,1,9,3.48E-08,1
10070.jpg,25,25,1,29,5.26E-09,1
10071.jpg,4,4,0.838861,5,0.156239,1
10072.jpg,9,9,0.999999,10,0.00000147,1
10073.jpg,5,4,0.466732,2,0.239354,0
10074.jpg,11,11,0.976851,23,0.00902684,1
10075.jpg,1,1,1,5,2.62E-08,1
10076.jpg,11,11,1,30,0.000000178,1
10077.jpg,36,36,0.999888,38,0.000107818,1
10078.jpg,42,42,0.888837,41,0.105988,1
10079.jpg,1,1,0.999364,2,0.000446276,1
10080.jpg,12,12,1,7,5.12E-08,1
10081.jpg,4,4,0.999995,1,0.0000037,1
10082.jpg,26,26,0.999993,18,0.0000055,1
10083.jpg,3,3,0.841002,2,0.0981477,1
10084.jpg,38,38,0.999923,34,0.0000251,1
10085.jpg,34,34,1,35,2.45E-11,1
10086.jpg,7,7,0.828322,8,0.171665,1
10087.jpg,3,3,0.996918,5,0.00230653,1
10088.jpg,2,2,1,1,0.000000108,1
10089.jpg,11,11,1,30,0.000000213,1
10090.jpg,25,25,1,19,2.93E-11,1
10091.jpg,25,25,0.999954,22,0.0000339,1
10092.jpg,9,9,0.999996,10,0.00000427,1
10093.jpg,3,5,0.815918,3,0.166376,0
10094.jpg,35,35,1,34,1.58E-12,1
10095.jpg,3,3,0.991376,5,0.00544122,1
10096.jpg,26,26,0.999968,18,0.000023,1
10097.jpg,5,5,0.924942,8,0.0451479,1
10098.jpg,2,2,0.99987,5,0.0000816,1
10099.jpg,38,38,1,34,1.79E-08,1
10100.jpg,27,27,0.781801,21,0.105136,1
10101.jpg,14,14,0.999964,15,0.0000137,1
10102.jpg,17,17,1,14,7.10E-09,1
10103.jpg,12,12,0.986947,40,0.00881503,1
10104.jpg,10,10,1,9,2.69E-08,1
10105.jpg,7,7,0.402692,8,0.38495,1
10106.jpg,35,35,1,36,4.69E-10,1
10107.jpg,3,3,0.993387,5,0.00502098,1
10108.jpg,18,18,0.999903,26,0.0000948,1
10109.jpg,25,25,0.999999,22,0.000000518,1
10110.jpg,18,18,0.99705,27,0.00124899,1
10111.jpg,10,10,0.996748,5,0.00136088,1
10112.jpg,2,2,0.888916,5,0.0831692,1
10113.jpg,11,11,0.951309,30,0.0141203,1
10114.jpg,11,11,1,27,1.42E-08,1
10115.jpg,4,4,0.99775,1,0.00223195,1
10116.jpg,38,38,1,34,2.16E-12,1
10117.jpg,38,38,1,40,5.16E-11,1
10118.jpg,13,13,0.999993,9,0.00000324,1
10119.jpg,20,7,0.324682,40,0.152105,0
10120.jpg,8,8,0.99999,7,0.00000883,1
10121.jpg,26,26,0.539711,28,0.399517,1
10122.jpg,10,10,0.999997,9,0.00000302,1
10123.jpg,12,12,0.999913,8,0.0000519,1
10124.jpg,11,30,0.599359,11,0.3017,0
10125.jpg,13,13,1,35,3.53E-08,1
10126.jpg,1,1,0.999993,2,0.00000661,1
10127.jpg,4,4,0.978582,8,0.0127827,1
10128.jpg,13,13,1,9,4.11E-08,1
10129.jpg,1,1,0.99957,4,0.000227341,1
10130.jpg,12,12,0.999998,41,0.00000173,1
10131.jpg,33,33,1,40,8.28E-11,1
10132.jpg,1,1,0.998003,5,0.00139989,1
10133.jpg,31,31,0.999997,21,0.00000302,1
10134.jpg,35,35,0.99999,3,0.00000986,1
10135.jpg,3,5,0.408248,3,0.334428,0
10136.jpg,7,4,0.883605,8,0.0729422,0
10137.jpg,21,21,0.649089,19,0.154461,1
10138.jpg,10,10,1,5,9.28E-08,1
10139.jpg,2,2,0.420944,1,0.141062,1
10140.jpg,31,31,0.999978,21,0.0000217,1
10141.jpg,10,10,0.86872,5,0.0506813,1
10142.jpg,28,28,0.999998,30,0.000000883,1
10143.jpg,9,9,0.999999,10,0.00000119,1
10144.jpg,25,25,0.999956,33,0.0000344,1
10145.jpg,36,36,1,38,0.000000133,1
10146.jpg,15,15,0.992557,1,0.00416067,1
10147.jpg,38,38,0.999502,40,0.000399179,1
10148.jpg,3,3,0.991897,5,0.00725074,1
10149.jpg,17,17,0.958676,0,0.0264001,1
10150.jpg,10,10,0.999284,5,0.000639861,1
10151.jpg,12,12,0.999999,8,0.00000071,1
10152.jpg,15,15,0.973843,1,0.00794424,1
10153.jpg,13,13,1,35,2.72E-08,1
10154.jpg,17,17,0.999996,14,0.00000354,1
10155.jpg,29,29,0.978233,24,0.0160766,1
10156.jpg,22,22,0.988142,28,0.0060969,1
10157.jpg,12,12,0.999994,28,0.00000281,1
10158.jpg,4,1,0.696535,2,0.16362,0
10159.jpg,17,17,0.999995,14,0.00000529,1
10160.jpg,17,17,1,14,3.40E-09,1
10161.jpg,8,8,0.999999,7,0.000000916,1
10162.jpg,2,2,0.999947,1,0.000052,1
10163.jpg,10,10,0.999852,16,0.0000735,1
10164.jpg,16,16,0.999673,7,0.000122657,1
10165.jpg,33,33,0.998772,25,0.00057378,1
10166.jpg,22,22,0.999994,25,0.00000196,1
10167.jpg,35,35,1,33,2.42E-08,1
10168.jpg,2,4,0.546092,5,0.391631,0
10169.jpg,40,40,0.987528,0,0.00688761,1
10170.jpg,14,14,1,17,4.68E-10,1
10171.jpg,11,11,0.999786,1,0.000062,1
10172.jpg,1,1,0.99999,4,0.00000922,1
10173.jpg,26,25,0.7254,22,0.149019,0
10174.jpg,35,35,1,33,3.60E-10,1
10175.jpg,22,22,1,26,0.000000023,1
10176.jpg,24,24,0.998971,27,0.000482606,1
10177.jpg,18,20,0.295449,38,0.145631,0
10178.jpg,15,15,0.986636,5,0.00907087,1
10179.jpg,3,3,0.962771,5,0.0369986,1
10180.jpg,5,5,0.911847,2,0.0790839,1
10181.jpg,4,4,0.991137,1,0.005074,1
10182.jpg,38,38,0.999999,36,0.000000552,1
10183.jpg,12,12,1,41,8.29E-09,1
10184.jpg,11,11,0.999999,30,0.000000844,1
10185.jpg,3,3,0.947943,2,0.0476621,1
10186.jpg,10,10,0.999235,4,0.000386805,1
10187.jpg,19,19,0.997346,31,0.00204395,1
10188.jpg,24,24,0.994429,11,0.00386797,1
10189.jpg,9,9,0.999938,10,0.0000556,1
10190.jpg,11,11,0.88617,18,0.113659,1
10191.jpg,12,12,0.999874,32,0.0000979,1
10192.jpg,3,3,0.96608,2,0.0184901,1
10193.jpg,5,5,0.996927,2,0.00212578,1
