Index	ClassId	PredictClass	Prob	2ndClass	2ndProb	3rdClass	3rdProb	Correction
10106.jpg	35	35	1	36	4.69E-10	40	2.31E-13	1
10107.jpg	3	3	0.993387	5	0.00502098	2	0.00159249	1
10108.jpg	18	18	0.999903	26	0.0000948	27	0.00000135	1
10109.jpg	25	25	0.999999	22	0.000000518	29	0.000000276	1
10110.jpg	18	18	0.99705	27	0.00124899	30	0.00100866	1
10111.jpg	10	10	0.996748	5	0.00136088	3	0.000522251	1
10112.jpg	2	2	0.888916	5	0.0831692	1	0.0162058	1
10113.jpg	11	11	0.951309	30	0.0141203	25	0.0126333	1
10114.jpg	11	11	1	27	1.42E-08	30	1.79E-09	1
10115.jpg	4	4	0.99775	1	0.00223195	2	0.0000126	1
10116.jpg	38	38	1	34	2.16E-12	36	1.26E-16	1
10117.jpg	38	38	1	40	5.16E-11	34	2.85E-11	1
10118.jpg	13	13	0.999993	9	0.00000324	15	0.00000198	1
10119.jpg	20	7	0.324682	40	0.152105	20	0.128628	0
10120.jpg	8	8	0.99999	7	0.00000883	4	0.00000141	1
10121.jpg	26	26	0.539711	28	0.399517	22	0.0199347	1
10122.jpg	10	10	0.999997	9	0.00000302	39	1.67E-10	1
10123.jpg	12	12	0.999913	8	0.0000519	37	0.0000128	1
10124.jpg	11	30	0.599359	11	0.3017	21	0.0255707	0
10125.jpg	13	13	1	35	3.53E-08	3	1.23E-08	1
10126.jpg	1	1	0.999993	2	0.00000661	4	4.39E-08	1
10127.jpg	4	4	0.978582	8	0.0127827	1	0.00533709	1
10128.jpg	13	13	1	9	4.11E-08	1	1.56E-09	1
10129.jpg	1	1	0.99957	4	0.000227341	2	0.000164323	1
10130.jpg	12	12	0.999998	41	0.00000173	8	0.00000015	1
10131.jpg	33	33	1	40	8.28E-11	39	5.75E-11	1
10132.jpg	1	1	0.998003	5	0.00139989	2	0.000586235	1
10133.jpg	31	31	0.999997	21	0.00000302	19	0.000000223	1
10134.jpg	35	35	0.99999	3	0.00000986	10	0.000000121	1
10135.jpg	3	5	0.408248	3	0.334428	7	0.175882	0
10136.jpg	7	4	0.883605	8	0.0729422	1	0.0216261	0
10137.jpg	21	21	0.649089	19	0.154461	11	0.109712	1
10138.jpg	10	10	1	5	9.28E-08	9	5.97E-08	1
10139.jpg	2	2	0.420944	1	0.141062	5	0.114739	1
10140.jpg	31	31	0.999978	21	0.0000217	25	1.77E-08	1
10141.jpg	10	10	0.86872	5	0.0506813	7	0.0218951	1
10142.jpg	28	28	0.999998	30	0.000000883	19	0.000000392	1
10143.jpg	9	9	0.999999	10	0.00000119	16	0.000000297	1
10144.jpg	25	25	0.999956	33	0.0000344	22	0.00000833	1
10145.jpg	36	36	1	38	0.000000133	40	1.29E-08	1
10146.jpg	15	15	0.992557	1	0.00416067	2	0.00237065	1
10147.jpg	38	38	0.999502	40	0.000399179	34	0.0000945	1
10148.jpg	3	3	0.991897	5	0.00725074	2	0.000823401	1
10149.jpg	17	17	0.958676	0	0.0264001	4	0.004005	1
10150.jpg	10	10	0.999284	5	0.000639861	9	0.0000566	1
10151.jpg	12	12	0.999999	8	0.00000071	7	0.000000159	1
10152.jpg	15	15	0.973843	1	0.00794424	2	0.00563331	1
10153.jpg	13	13	1	35	2.72E-08	36	7.34E-10	1
10154.jpg	17	17	0.999996	14	0.00000354	4	2.66E-08	1
10155.jpg	29	29	0.978233	24	0.0160766	28	0.00358806	1
10156.jpg	22	22	0.988142	28	0.0060969	26	0.00419167	1
10157.jpg	12	12	0.999994	28	0.00000281	29	0.00000132	1
10158.jpg	4	1	0.696535	2	0.16362	4	0.0900027	0
10159.jpg	17	17	0.999995	14	0.00000529	4	0.000000216	1
10160.jpg	17	17	1	14	3.4E-09	4	2.57E-09	1
10161.jpg	8	8	0.999999	7	0.000000916	5	0.000000142	1
10162.jpg	2	2	0.999947	1	0.000052	5	0.000000913	1
10163.jpg	10	10	0.999852	16	0.0000735	9	0.0000716	1
10164.jpg	16	16	0.999673	7	0.000122657	5	0.0000879	1
10165.jpg	33	33	0.998772	25	0.00057378	40	0.000361382	1
10166.jpg	22	22	0.999994	25	0.00000196	28	0.00000164	1
10167.jpg	35	35	1	33	2.42E-08	10	8.67E-11	1
10168.jpg	2	4	0.546092	5	0.391631	2	0.049951	0
10169.jpg	40	40	0.987528	0	0.00688761	38	0.00240603	1
10170.jpg	14	14	1	17	4.68E-10	2	1.26E-10	1
10171.jpg	11	11	0.999786	1	0.000062	28	0.0000502	1
10172.jpg	1	1	0.99999	4	0.00000922	5	0.000000624	1
10173.jpg	26	25	0.7254	22	0.149019	4	0.0404114	0
10174.jpg	35	35	1	33	3.6E-10	37	1.1E-10	1
10175.jpg	22	22	1	26	0.000000023	25	2.51E-09	1
10176.jpg	24	24	0.998971	27	0.000482606	11	0.00013548	1
10177.jpg	18	20	0.295449	38	0.145631	31	0.0943493	0
10178.jpg	15	15	0.986636	5	0.00907087	2	0.00113663	1
10179.jpg	3	3	0.962771	5	0.0369986	7	0.000101308	1
10180.jpg	5	5	0.911847	2	0.0790839	7	0.00439451	1
10181.jpg	4	4	0.991137	1	0.005074	5	0.00350052	1
10182.jpg	38	38	0.999999	36	0.000000552	34	5.39E-08	1
10183.jpg	12	12	1	41	8.29E-09	42	2.93E-09	1
10184.jpg	11	11	0.999999	30	0.000000844	27	0.000000241	1
10185.jpg	3	3	0.947943	2	0.0476621	5	0.00438452	1
10186.jpg	10	10	0.999235	4	0.000386805	7	0.000211574	1
10187.jpg	19	19	0.997346	31	0.00204395	23	0.000477257	1
10188.jpg	24	24	0.994429	11	0.00386797	30	0.00157754	1
10189.jpg	9	9	0.999938	10	0.0000556	16	0.0000044	1
10190.jpg	11	11	0.88617	18	0.113659	27	0.0000602	1
10191.jpg	12	12	0.999874	32	0.0000979	41	0.0000222	1
10192.jpg	3	3	0.96608	2	0.0184901	5	0.0133633	1
10193.jpg	5	5	0.996927	2	0.00212578	3	0.000643726	1
10194.jpg	6	6	0.99943	32	0.000465233	41	0.0000746	1
10195.jpg	3	3	0.996619	2	0.00203758	5	0.00134336	1
10196.jpg	33	33	0.999904	39	0.0000818	40	0.00000699	1
10197.jpg	13	13	0.999972	10	0.0000196	9	0.00000295	1
10198.jpg	12	12	0.999611	29	0.000330279	11	0.0000123	1
10199.jpg	4	4	0.711298	1	0.288543	5	0.0000844	1
10200.jpg	33	33	0.999995	35	0.00000509	39	0.000000374	1
10201.jpg	5	5	0.981331	2	0.0180183	3	0.000647566	1
10202.jpg	15	15	0.993763	5	0.00215577	1	0.00134424	1
10203.jpg	18	18	0.999207	26	0.000792631	24	0.000000652	1
10204.jpg	21	19	0.43462	11	0.373412	23	0.0989288	0
10205.jpg	26	20	0.405154	26	0.23543	18	0.150733	0
10206.jpg	40	40	0.995223	39	0.00226477	8	0.000607622	1
10207.jpg	7	7	0.993572	5	0.00640589	10	0.0000167	1
10208.jpg	13	13	0.999999	9	0.000000634	35	0.00000027	1
10209.jpg	1	2	0.543279	1	0.440147	4	0.0155361	0
10210.jpg	6	15	0.256211	8	0.206271	5	0.186005	0
10211.jpg	10	10	1	9	3.2E-11	42	7.05E-12	1
10212.jpg	10	10	1	5	1.96E-08	3	1.8E-09	1
10213.jpg	17	17	1	14	0.000000045	1	1.89E-09	1
10214.jpg	24	24	0.980799	27	0.0073575	26	0.00610505	1
10215.jpg	14	14	0.998513	17	0.00148138	2	0.00000293	1
10216.jpg	4	4	0.99952	8	0.000384635	1	0.0000587	1
10217.jpg	10	10	1	9	0.000000379	7	4.53E-08	1
10218.jpg	4	4	0.999967	1	0.0000269	7	0.00000444	1
10219.jpg	11	11	0.987971	2	0.00350536	1	0.00190289	1
10220.jpg	13	13	0.999998	29	0.00000197	35	0.000000132	1
10221.jpg	8	8	0.990045	7	0.00827738	4	0.000650001	1
10222.jpg	15	15	0.994497	8	0.00234203	5	0.00158664	1
10223.jpg	30	30	0.989502	24	0.0030094	23	0.0019374	1
10224.jpg	10	10	0.999996	7	0.00000309	16	0.00000034	1
10225.jpg	14	14	1	12	3.64E-08	2	2.01E-08	1
10226.jpg	1	1	0.999682	4	0.000317514	5	9.93E-08	1
10227.jpg	11	11	0.999995	30	0.00000533	21	7.86E-08	1
10228.jpg	9	9	1	10	0.000000389	16	2.88E-08	1
10229.jpg	2	2	0.999896	1	0.0000901	5	0.0000118	1
10230.jpg	1	5	0.68298	3	0.161525	7	0.049078	0
10231.jpg	5	5	0.998946	2	0.00101053	3	0.0000407	1
10232.jpg	2	2	0.999809	5	0.000189327	1	0.00000159	1
10233.jpg	38	38	1	34	2.06E-11	36	1.49E-15	1
10234.jpg	12	12	0.999875	7	0.000052	42	0.0000354	1
10235.jpg	8	8	0.989397	2	0.00547243	5	0.0018964	1
10236.jpg	2	2	0.983549	5	0.012065	1	0.00364956	1
10237.jpg	10	10	0.876001	31	0.0252457	25	0.0207814	1
10238.jpg	23	23	0.99999	19	0.00000788	31	0.00000242	1
10239.jpg	11	11	0.999997	30	0.00000116	27	0.00000115	1
10240.jpg	17	17	0.999999	14	0.000000887	1	0.000000155	1
10241.jpg	9	9	0.999999	10	0.00000097	16	6.89E-09	1
10242.jpg	13	13	1	35	9.08E-15	33	2.23E-17	1
10243.jpg	23	23	0.975583	19	0.013856	21	0.00541088	1
10244.jpg	7	7	0.550473	8	0.315329	5	0.0678349	1
10245.jpg	25	25	0.99999	29	0.0000091	22	0.00000025	1
10246.jpg	4	4	0.997063	1	0.00291052	7	0.0000191	1
10247.jpg	7	7	0.938492	8	0.0600692	5	0.000976627	1
10248.jpg	35	35	1	36	1.36E-12	34	3.69E-13	1
10249.jpg	2	2	0.999357	5	0.000617175	3	0.0000144	1
10250.jpg	41	41	0.999262	9	0.000462556	42	0.000142349	1
10251.jpg	35	38	0.355741	34	0.302026	35	0.1332	0
10252.jpg	22	22	0.999271	26	0.000409555	29	0.0000736	1
10253.jpg	10	10	0.999957	9	0.0000311	7	0.00000912	1
10254.jpg	13	13	1	35	3.76E-08	0	9.59E-09	1
10255.jpg	38	38	1	36	1.61E-09	34	3.92E-10	1
10256.jpg	17	17	0.776692	0	0.0490772	2	0.040643	1
10257.jpg	8	8	0.999996	5	0.00000265	7	0.00000132	1
10258.jpg	38	38	0.999989	36	0.0000109	34	0.000000424	1
10259.jpg	4	4	0.894623	7	0.0459916	1	0.0386043	1
10260.jpg	15	15	0.999969	8	0.0000184	9	0.0000115	1
10261.jpg	7	7	0.992013	4	0.00346888	8	0.00336958	1
10262.jpg	9	9	1	10	0.000000115	16	1.81E-09	1
10263.jpg	22	22	0.999978	26	0.00000495	28	0.00000405	1
10264.jpg	30	21	0.451921	11	0.213077	26	0.147252	0
10265.jpg	12	12	1	42	5.71E-08	7	1.67E-08	1
10266.jpg	38	38	0.991545	25	0.0083547	34	0.0000705	1
10267.jpg	7	7	0.999953	1	0.0000184	8	0.0000154	1
10268.jpg	4	4	0.998356	1	0.000503125	5	0.000332569	1
10269.jpg	38	38	1	34	5.47E-11	20	1.58E-11	1
10270.jpg	13	13	1	16	8.56E-10	17	6.1E-10	1
10271.jpg	13	13	0.999997	9	0.00000112	5	0.000000812	1
10272.jpg	10	10	1	7	2.26E-12	9	2.24E-12	1
10273.jpg	38	38	1	34	6.79E-10	36	3.36E-12	1
10274.jpg	33	33	0.999999	39	0.000000588	40	3.51E-09	1
10275.jpg	1	1	0.999994	2	0.00000505	4	0.000000418	1
10276.jpg	21	31	0.753687	21	0.246305	29	0.00000756	0
10277.jpg	38	38	1	34	1.03E-12	36	5.39E-19	1
10278.jpg	4	4	0.842767	8	0.108103	15	0.0254978	1
10279.jpg	9	9	1	10	0.00000038	16	2.87E-09	1
10280.jpg	8	8	0.876622	5	0.0448862	7	0.0212931	1
10281.jpg	37	37	0.749006	35	0.250985	40	0.00000424	1
10282.jpg	12	12	0.999994	41	0.00000261	7	0.000000856	1
10283.jpg	42	42	0.956722	41	0.0432739	32	0.00000279	1
10284.jpg	13	13	0.999952	35	0.0000354	33	0.0000102	1
10285.jpg	25	25	1	30	0.000000347	22	0.000000145	1
10286.jpg	9	9	0.999995	10	0.00000488	16	2.02E-08	1
10287.jpg	10	10	1	9	0.000000281	16	0.000000046	1
10288.jpg	2	2	0.998352	5	0.00164075	1	0.00000657	1
10289.jpg	5	10	0.341356	4	0.172881	2	0.144774	0
10290.jpg	16	16	0.517687	23	0.306574	9	0.148103	1
10291.jpg	12	29	0.598179	13	0.162044	9	0.109267	0
10292.jpg	41	9	0.650352	12	0.105862	3	0.0372863	0
10293.jpg	33	33	1	39	2.87E-08	40	0.000000013	1
10294.jpg	18	18	0.999924	26	0.0000565	27	0.0000193	1
10295.jpg	10	31	0.349787	10	0.197846	5	0.0998004	0
10296.jpg	1	1	0.999927	0	0.0000318	4	0.0000157	1
10297.jpg	30	20	0.40798	27	0.229277	11	0.212659	0
10298.jpg	10	10	1	9	3.71E-08	7	3.5E-11	1
10299.jpg	8	8	0.998413	7	0.00158496	4	0.00000222	1
10300.jpg	7	8	0.756832	4	0.125426	5	0.0779582	0
10301.jpg	1	1	0.999907	8	0.0000795	2	0.0000109	1
10302.jpg	4	4	0.99567	1	0.00430137	5	0.0000282	1
10303.jpg	5	5	0.56239	2	0.323739	3	0.113543	1
10304.jpg	1	1	0.886208	4	0.109112	0	0.00372451	1
10305.jpg	8	8	0.999067	7	0.000929653	5	0.00000259	1
10306.jpg	2	2	0.973255	1	0.0249152	5	0.00125932	1
10307.jpg	5	5	0.982817	2	0.0151108	3	0.0017948	1
10308.jpg	5	5	0.896014	2	0.0523318	4	0.0240126	1
10309.jpg	14	14	0.864708	17	0.0450764	38	0.0366131	1
10310.jpg	4	4	0.986331	1	0.00971446	0	0.00238169	1
10311.jpg	35	35	1	36	0.000000161	34	2.49E-08	1
10312.jpg	15	15	0.999724	5	0.000103608	8	0.0000805	1
10313.jpg	9	9	1	10	0.000000338	16	3.72E-09	1
10314.jpg	33	33	1	39	0.000000133	40	2.59E-08	1
10315.jpg	12	12	0.999496	29	0.000144219	40	0.000074	1
10316.jpg	36	36	0.999996	38	0.00000326	12	0.000000473	1
10317.jpg	7	7	0.999958	8	0.0000418	1	0.000000225	1
10318.jpg	18	18	0.623757	30	0.146544	11	0.104772	1
10319.jpg	42	42	0.998899	41	0.00107262	6	0.0000246	1
10320.jpg	18	18	0.99407	20	0.00313859	31	0.00131505	1
10321.jpg	9	9	0.99887	10	0.00112975	16	3.97E-08	1
10322.jpg	7	8	0.712887	7	0.173278	4	0.102998	0
10323.jpg	7	7	0.999902	8	0.0000596	4	0.0000161	1
10324.jpg	12	12	0.949664	40	0.0354797	39	0.00779922	1
10325.jpg	26	26	0.998472	18	0.00152217	28	0.0000024	1
10326.jpg	33	33	0.999989	39	0.00000821	40	0.000000557	1
10327.jpg	15	15	0.999973	1	0.00000847	2	0.0000057	1
10328.jpg	18	31	0.747745	33	0.14737	21	0.104302	0
10329.jpg	8	8	0.999985	7	0.0000109	4	0.00000452	1
10330.jpg	18	18	0.841842	26	0.0672429	29	0.0501949	1
10331.jpg	13	13	1	35	1.43E-11	34	9.29E-12	1
10332.jpg	18	18	0.999974	26	0.0000168	27	0.00000884	1
10333.jpg	4	4	0.999931	8	0.0000491	1	0.0000193	1
10334.jpg	2	2	0.995197	5	0.00415272	7	0.000354545	1
10335.jpg	10	10	1	9	1.31E-10	16	2.43E-12	1
10336.jpg	5	5	0.945293	8	0.0349633	2	0.00884892	1
10337.jpg	11	11	0.997976	21	0.00185638	30	0.00013393	1
10338.jpg	4	4	0.97677	7	0.0091436	1	0.00804368	1
10339.jpg	8	8	0.999997	7	0.00000348	4	3.24E-08	1
10340.jpg	2	2	0.999999	1	0.00000038	5	0.000000182	1
10341.jpg	33	33	1	40	5.83E-09	39	4.63E-09	1
10342.jpg	9	9	0.999977	10	0.0000183	16	0.00000404	1
10343.jpg	33	33	0.999873	39	0.000106645	40	0.000003	1
10344.jpg	33	33	0.999989	39	0.0000109	40	1.66E-08	1
10345.jpg	9	9	0.999944	10	0.0000492	5	0.00000189	1
10346.jpg	8	8	0.995546	7	0.00445118	4	0.00000277	1
10347.jpg	4	4	1	1	5.25E-08	7	3.24E-11	1
10348.jpg	1	4	0.63801	1	0.325907	8	0.0317072	0
10349.jpg	10	10	0.999971	5	0.0000184	7	0.00000995	1
10350.jpg	15	15	0.99997	4	0.0000161	8	0.0000091	1
10351.jpg	11	11	0.999064	30	0.000427563	29	0.000257359	1
10352.jpg	23	23	0.999999	19	0.00000142	31	4.74E-08	1
10353.jpg	4	4	0.996734	1	0.00124638	8	0.00118153	1
10354.jpg	38	38	1	34	3.77E-10	36	4.07E-16	1
10355.jpg	12	12	0.999545	26	0.000146378	29	0.0000889	1
10356.jpg	7	7	0.529752	8	0.44367	5	0.010539	1
10357.jpg	3	5	0.860031	3	0.126492	2	0.0131214	0
10358.jpg	1	1	1	2	0.000000173	4	3.99E-08	1
10359.jpg	12	12	0.999813	40	0.000158937	38	0.0000136	1
10360.jpg	14	38	0.410526	17	0.374159	14	0.17481	0
10361.jpg	4	4	0.999053	1	0.000943856	7	0.00000288	1
10362.jpg	17	17	1	1	2.08E-10	13	1.47E-10	1
10363.jpg	24	11	0.684067	24	0.241414	26	0.0326018	0
10364.jpg	10	10	0.980459	5	0.0168791	2	0.00156327	1
10365.jpg	4	17	0.342534	22	0.285807	14	0.178013	0
10366.jpg	13	13	1	35	7.92E-11	34	1.67E-12	1
10367.jpg	27	21	0.339423	25	0.267194	27	0.155479	0
10368.jpg	9	9	1	10	3.01E-08	16	5.6E-10	1
10369.jpg	2	2	0.999765	5	0.000214093	1	0.000011	1
10370.jpg	14	14	0.999935	15	0.0000625	17	0.0000023	1
10371.jpg	17	17	1	14	1.14E-08	1	8.22E-13	1
10372.jpg	9	9	0.996718	10	0.00278892	5	0.000476003	1
10373.jpg	25	25	1	33	6.65E-12	22	3.12E-12	1
10374.jpg	38	38	0.999906	5	0.0000377	32	0.0000263	1
10375.jpg	17	17	0.999979	14	0.000016	2	0.0000026	1
10376.jpg	15	15	0.999805	8	0.0000633	9	0.0000595	1
10377.jpg	38	38	1	34	3.26E-11	36	3.75E-15	1
10378.jpg	13	13	1	24	1.84E-09	35	1.47E-09	1
10379.jpg	10	10	0.99982	4	0.000154903	7	0.00000768	1
10380.jpg	4	4	0.999995	1	0.00000489	5	1.11E-09	1
10381.jpg	0	2	0.422925	4	0.319146	1	0.126746	0
10382.jpg	25	25	0.999971	22	0.0000116	29	0.00000954	1
10383.jpg	33	33	1	39	2.67E-08	40	2.27E-08	1
10384.jpg	9	9	0.830681	10	0.0880902	5	0.0660347	1
10385.jpg	11	28	0.297912	29	0.290632	11	0.123528	0
10386.jpg	11	11	1	27	3.11E-09	30	8.08E-10	1
10387.jpg	5	3	0.780297	5	0.119543	2	0.0913171	0
10388.jpg	4	4	0.986246	1	0.0137508	5	0.00000122	1
10389.jpg	33	33	0.909963	10	0.0638441	35	0.0172752	1
10390.jpg	18	18	0.999851	26	0.000138137	11	0.00000738	1
10391.jpg	17	17	0.999975	14	0.0000244	1	0.000000375	1
10392.jpg	17	17	0.999999	14	0.00000117	1	6.27E-08	1
10393.jpg	20	3	0.270371	23	0.228132	28	0.12679	0
10394.jpg	13	13	1	36	2.92E-08	17	0.000000013	1
10395.jpg	5	5	0.760683	2	0.234794	3	0.00339109	1
10396.jpg	23	26	0.355982	21	0.173248	23	0.113392	0
10397.jpg	4	4	0.862805	8	0.136388	7	0.000281262	1
10398.jpg	21	19	0.550673	42	0.195353	28	0.113021	0
10399.jpg	4	4	0.478316	2	0.401649	1	0.101827	1
10400.jpg	7	7	0.459557	5	0.369127	8	0.114622	1
10401.jpg	1	4	0.784401	8	0.214572	20	0.000627803	0
10402.jpg	10	10	0.999993	7	0.00000684	16	2.04E-08	1
10403.jpg	2	2	0.999999	1	0.000000876	5	0.000000257	1
10404.jpg	7	8	0.604556	7	0.280632	4	0.114239	0
10405.jpg	4	4	0.996717	1	0.00268687	5	0.000182499	1
10406.jpg	0	0	0.968388	1	0.0250139	8	0.00580461	1
10407.jpg	25	25	0.999788	29	0.000172685	20	0.0000381	1
10408.jpg	5	7	0.326883	8	0.285749	4	0.169999	0
10409.jpg	1	1	0.999983	5	0.0000108	7	0.00000219	1
10410.jpg	17	17	1	14	4.28E-09	1	4.36E-10	1
10411.jpg	10	10	0.999858	7	0.00012148	9	0.0000156	1
10412.jpg	4	4	0.99993	1	0.0000704	8	1.19E-08	1
10413.jpg	6	6	0.999384	32	0.000341904	42	0.00020476	1
10414.jpg	37	37	0.999859	39	0.000135983	0	0.00000187	1
10415.jpg	4	4	0.999812	1	0.000187554	7	4.47E-08	1
10416.jpg	32	12	0.404791	32	0.374672	1	0.137003	0
10417.jpg	32	32	0.999595	41	0.000240821	42	0.000115956	1
10418.jpg	35	35	0.999973	9	0.00000655	12	0.00000611	1
10419.jpg	41	41	0.999965	9	0.0000339	10	0.000000664	1
10420.jpg	13	13	0.999999	9	0.000000909	35	8.85E-08	1
10421.jpg	38	38	1	34	1.17E-12	36	2.02E-17	1
10422.jpg	35	35	1	36	6.93E-10	33	3.47E-12	1
10423.jpg	25	25	0.996744	22	0.0027973	29	0.000225655	1
10424.jpg	2	2	0.999718	5	0.000265644	1	0.0000163	1
10425.jpg	21	31	0.828502	10	0.0504561	19	0.0257708	0
10426.jpg	38	38	1	34	9.76E-10	36	1.67E-11	1
10427.jpg	8	8	0.929931	7	0.0587341	4	0.00415882	1
10428.jpg	9	9	1	10	0.000000307	16	1.08E-11	1
10429.jpg	2	2	0.949014	1	0.0503422	6	0.00051834	1
10430.jpg	12	12	1	41	0.000000122	8	2.06E-08	1
10431.jpg	25	25	0.999993	29	0.00000348	22	0.00000212	1
10432.jpg	14	14	0.99977	1	0.0000768	15	0.0000658	1
10433.jpg	28	30	0.777255	28	0.163403	24	0.0247488	0
10434.jpg	9	9	0.962386	10	0.0376144	16	3.51E-09	1
10435.jpg	14	14	1	3	3.47E-08	15	0.000000032	1
10436.jpg	1	1	0.99982	0	0.000151053	4	0.0000245	1
10437.jpg	25	25	0.999666	29	0.000256937	30	0.0000211	1
10438.jpg	10	10	0.905596	9	0.0917035	7	0.000789905	1
10439.jpg	42	42	0.999996	10	0.00000256	41	0.00000133	1
10440.jpg	35	35	1	37	5.66E-12	34	1.87E-12	1
10441.jpg	8	8	0.999993	7	0.00000668	4	0.000000521	1
10442.jpg	25	25	1	22	8.18E-10	29	1.88E-13	1
10443.jpg	36	36	0.999928	38	0.0000715	25	0.000000184	1
10444.jpg	4	4	0.999995	1	0.00000472	5	1.54E-08	1
10445.jpg	25	25	1	22	6.79E-08	29	2.22E-10	1
10446.jpg	4	4	0.561756	2	0.256395	1	0.100913	1
10447.jpg	31	31	0.962912	21	0.0168311	5	0.0069558	1
10448.jpg	11	11	0.999962	30	0.0000376	21	0.000000425	1
10449.jpg	3	3	0.96838	5	0.0303958	2	0.00117252	1
10450.jpg	31	31	0.994205	8	0.00384572	29	0.00103214	1
10451.jpg	2	2	0.999987	5	0.0000124	1	0.00000096	1
10452.jpg	9	9	0.999911	10	0.000089	16	1.96E-08	1
10453.jpg	23	23	0.998174	19	0.00118537	30	0.000411482	1
10454.jpg	5	4	0.276887	15	0.169748	8	0.102075	0
10455.jpg	2	2	0.996544	5	0.00345356	1	0.00000178	1
10456.jpg	9	9	1	10	8.93E-08	16	3.49E-08	1
10457.jpg	12	12	0.999997	7	0.00000114	41	0.00000106	1
10458.jpg	7	7	0.909952	8	0.0572759	4	0.0273297	1
10459.jpg	10	10	1	9	0.00000021	16	1.49E-09	1
10460.jpg	10	10	1	9	1.54E-09	7	8.2E-11	1
10461.jpg	29	29	0.967944	23	0.0169717	31	0.0118619	1
10462.jpg	10	10	0.999629	7	0.000207451	9	0.0000947	1
10463.jpg	4	4	0.99997	1	0.0000293	7	0.000000591	1
10464.jpg	8	8	0.627898	7	0.366681	5	0.0022039	1
10465.jpg	13	13	1	35	6.19E-09	9	3.01E-10	1
10466.jpg	12	12	1	40	4.61E-09	7	9.48E-10	1
10467.jpg	4	4	0.998562	1	0.00143071	8	0.00000498	1
10468.jpg	8	9	0.527049	8	0.239735	31	0.0864975	0
10469.jpg	18	18	0.997339	27	0.00204942	26	0.000361516	1
10470.jpg	12	12	1	7	1.75E-08	40	6.91E-09	1
10471.jpg	2	2	0.998	5	0.00186561	1	0.000130722	1
10472.jpg	16	16	1	10	2.08E-10	7	1.12E-11	1
10473.jpg	1	1	0.985194	2	0.0147361	7	0.0000606	1
10474.jpg	4	4	0.999956	1	0.0000443	15	3.84E-08	1
10475.jpg	18	18	0.99996	26	0.0000302	27	0.00000778	1
10476.jpg	4	4	0.999977	1	0.0000169	5	0.00000479	1
10477.jpg	18	31	0.998933	25	0.000728832	33	0.000105092	0
10478.jpg	13	13	0.999997	12	0.00000195	9	0.000000477	1
10479.jpg	5	5	0.992303	2	0.00707191	3	0.000441682	1
10480.jpg	18	31	0.973514	25	0.0239232	21	0.00164743	0
10481.jpg	25	25	1	19	4.37E-11	22	7.49E-12	1
10482.jpg	5	4	0.393689	5	0.293865	2	0.11354	0
10483.jpg	25	25	1	19	0.000000216	22	3.68E-09	1
10484.jpg	39	39	0.999993	33	0.00000696	37	2.41E-09	1
10485.jpg	38	38	0.999808	34	0.000158542	23	0.0000122	1
10486.jpg	7	7	0.68012	8	0.284354	5	0.0130628	1
10487.jpg	14	14	0.999324	17	0.000471704	22	0.0000749	1
10488.jpg	28	28	0.999728	30	0.000194956	11	0.0000479	1
10489.jpg	30	30	0.879099	23	0.0397565	28	0.0238456	1
10490.jpg	8	8	0.999622	7	0.00037765	4	6.82E-09	1
10491.jpg	12	12	1	32	5.22E-08	40	3.49E-08	1
10492.jpg	10	10	0.99973	16	0.000195819	9	0.0000477	1
10493.jpg	2	2	0.998325	5	0.0016146	1	0.0000591	1
10494.jpg	10	10	0.999492	5	0.00050782	2	4.09E-08	1
10495.jpg	13	13	0.999999	35	0.000000471	3	0.000000101	1
10496.jpg	10	10	1	9	3.87E-10	7	1.13E-10	1
10497.jpg	3	3	0.637136	5	0.180485	2	0.159813	1
10498.jpg	3	3	0.6529	5	0.343983	2	0.00308768	1
10499.jpg	1	1	0.999972	2	0.0000269	5	0.000000943	1
10500.jpg	13	13	1	35	0.000000103	36	2.49E-08	1
10501.jpg	4	4	0.705431	7	0.245654	5	0.0420788	1
10502.jpg	26	27	0.687384	18	0.24301	26	0.0422409	0
10503.jpg	2	2	0.999884	1	0.000109645	3	0.00000547	1
10504.jpg	9	9	1	10	0.00000012	16	1.96E-11	1
10505.jpg	3	2	0.465247	1	0.199118	3	0.179504	0
10506.jpg	39	39	0.999925	33	0.0000732	37	0.00000172	1
10507.jpg	21	21	0.972226	7	0.00965374	31	0.00948664	1
10508.jpg	3	3	0.98028	2	0.013066	5	0.00665411	1
10509.jpg	10	10	0.999924	9	0.0000552	5	0.00000947	1
10510.jpg	12	12	0.999092	29	0.000644002	11	0.000208787	1
10511.jpg	10	10	0.99386	5	0.00606376	2	0.000066	1
10512.jpg	28	20	0.581718	25	0.17593	28	0.107528	0
10513.jpg	1	1	0.999779	2	0.0000817	4	0.0000599	1
10514.jpg	9	9	1	10	9.27E-09	16	1.41E-09	1
10515.jpg	4	2	0.559028	1	0.383188	4	0.0241714	0
10516.jpg	7	7	0.99089	8	0.00813963	5	0.000887348	1
10517.jpg	15	15	0.994615	8	0.00238403	4	0.00177574	1
10518.jpg	32	32	0.981219	41	0.00827952	6	0.00769785	1
10519.jpg	35	35	0.940286	38	0.0344037	36	0.0241607	1
10520.jpg	13	13	1	9	7.09E-08	35	1.42E-08	1
10521.jpg	2	2	0.981425	5	0.0176359	3	0.00049261	1
