Index,ClassId,PredictClass,Correction,Prob,,,,,,
10433.jpg,28,30,0,0.777255,,,,,,
10434.jpg,9,9,1,0.962386,,,,,,
10435.jpg,14,14,1,1,,,,,,
10436.jpg,1,1,1,0.99982,,,,,,
10437.jpg,25,25,1,0.999666,,,,,,
10438.jpg,10,10,1,0.905596,,,,,,
10439.jpg,42,42,1,0.999996,,,,,,
10440.jpg,35,35,1,1,,,,,,
10441.jpg,8,8,1,0.999993,,,,,,
10442.jpg,25,25,1,1,,,,,,
10443.jpg,36,36,1,0.999928,,,,,,
10444.jpg,4,4,1,0.999995,,,,,,
10445.jpg,25,25,1,1,,,,,,
10446.jpg,4,4,1,0.561756,,,,,,
10447.jpg,31,31,1,0.962912,,,,,,
10448.jpg,11,11,1,0.999962,,,,,,
10449.jpg,3,3,1,0.96838,,,,,,
10450.jpg,31,31,1,0.994205,,,,,,
10451.jpg,2,2,1,0.999987,,,,,,
10452.jpg,9,9,1,0.999911,,,,,,
10453.jpg,23,23,1,0.998174,,,,,,
10454.jpg,5,4,0,0.276887,,,,,,
10455.jpg,2,2,1,0.996544,,,,,,
10456.jpg,9,9,1,1,,,,,,
10457.jpg,12,12,1,0.999997,,,,,,
10458.jpg,7,7,1,0.909952,,,,,,
10459.jpg,10,10,1,1,,,,,,
10460.jpg,10,10,1,1,,,,,,
10461.jpg,29,29,1,0.967944,,,,,,
10462.jpg,10,10,1,0.999629,,,,,,
10463.jpg,4,4,1,0.99997,,,,,,
10464.jpg,8,8,1,0.627898,,,,,,
10465.jpg,13,13,1,1,,,,,,
10466.jpg,12,12,1,1,,,,,,
10467.jpg,4,4,1,0.998562,,,,,,
10468.jpg,8,9,0,0.527049,,,,,,
10469.jpg,18,18,1,0.997339,,,,,,
10470.jpg,12,12,1,1,,,,,,
10471.jpg,2,2,1,0.998,,,,,,
10472.jpg,16,16,1,1,,,,,,
10473.jpg,1,1,1,0.985194,,,,,,
10474.jpg,4,4,1,0.999956,,,,,,
10475.jpg,18,18,1,0.99996,,,,,,
10476.jpg,4,4,1,0.999977,,,,,,
10477.jpg,18,31,0,0.998933,,,,,,
10478.jpg,13,13,1,0.999997,,,,,,
10479.jpg,5,5,1,0.992303,,,,,,
10480.jpg,18,31,0,0.973514,,,,,,
10481.jpg,25,25,1,1,,,,,,
10482.jpg,5,4,0,0.393689,,,,,,
10483.jpg,25,25,1,1,,,,,,
10484.jpg,39,39,1,0.999993,,,,,,
10485.jpg,38,38,1,0.999808,,,,,,
10486.jpg,7,7,1,0.68012,,,,,,
10487.jpg,14,14,1,0.999324,,,,,,
10488.jpg,28,28,1,0.999728,,,,,,
10489.jpg,30,30,1,0.879099,,,,,,
10490.jpg,8,8,1,0.999622,,,,,,
10491.jpg,12,12,1,1,,,,,,
10492.jpg,10,10,1,0.99973,,,,,,
10493.jpg,2,2,1,0.998325,,,,,,
10494.jpg,10,10,1,0.999492,,,,,,
10495.jpg,13,13,1,0.999999,,,,,,
10496.jpg,10,10,1,1,,,,,,
10497.jpg,3,3,1,0.637136,,,,,,
10498.jpg,3,3,1,0.6529,,,,,,
10499.jpg,1,1,1,0.999972,,,,,,
10500.jpg,13,13,1,1,,,,,,
10501.jpg,4,4,1,0.705431,,,,,,
10502.jpg,26,27,0,0.687384,,,,,,
10503.jpg,2,2,1,0.999884,,,,,,
10504.jpg,9,9,1,1,,,,,,
10505.jpg,3,2,0,0.465247,,,,,,
10506.jpg,39,39,1,0.999925,,,,,,
10507.jpg,21,21,1,0.972226,,,,,,
10508.jpg,3,3,1,0.98028,,,,,,
10509.jpg,10,10,1,0.999924,,,,,,
10510.jpg,12,12,1,0.999092,,,,,,
10511.jpg,10,10,1,0.99386,,,,,,
10512.jpg,28,20,0,0.581718,,,,,,
10513.jpg,1,1,1,0.999779,,,,,,
10514.jpg,9,9,1,1,,,,,,
10515.jpg,4,2,0,0.559028,,,,,,
10516.jpg,7,7,1,0.99089,,,,,,
10517.jpg,15,15,1,0.994615,,,,,,
10518.jpg,32,32,1,0.981219,,,,,,
10519.jpg,35,35,1,0.940286,,,,,,
10520.jpg,13,13,1,1,,,,,,
10521.jpg,2,2,1,0.981425,,,,,,
10522.jpg,16,16,1,1,,,,,,
10523.jpg,3,3,1,0.585012,,,,,,
10524.jpg,25,11,0,0.601552,,,,,,
10525.jpg,8,8,1,0.999683,,,,,,
10526.jpg,21,31,0,0.628739,,,,,,
10527.jpg,29,29,1,0.999654,,,,,,
10528.jpg,20,20,1,0.941631,,,,,,
10529.jpg,38,38,1,1,,,,,,
10530.jpg,38,38,1,1,,,,,,
10531.jpg,9,9,1,0.99858,,,,,,
10532.jpg,38,38,1,0.999378,,,,,,
10533.jpg,11,11,1,0.999949,,,,,,
10534.jpg,10,10,1,1,,,,,,
10535.jpg,25,25,1,0.999998,,,,,,
10536.jpg,0,4,0,0.951019,,,,,,
10537.jpg,21,21,1,0.922389,,,,,,
10538.jpg,15,15,1,0.64632,,,,,,
10539.jpg,14,14,1,0.999989,,,,,,
10540.jpg,4,4,1,0.999814,,,,,,
10541.jpg,11,11,1,0.991487,,,,,,
10542.jpg,4,4,1,0.993169,,,,,,
10543.jpg,13,13,1,1,,,,,,
10544.jpg,17,17,1,0.987251,,,,,,
10545.jpg,18,18,1,0.997498,,,,,,
10546.jpg,1,30,0,0.557466,,,,,,
10547.jpg,26,26,1,0.999958,,,,,,
10548.jpg,2,2,1,0.995033,,,,,,
10549.jpg,26,26,1,0.999986,,,,,,
10550.jpg,9,9,1,0.9996,,,,,,
10551.jpg,1,1,1,0.974236,,,,,,
10552.jpg,4,4,1,0.98548,,,,,,
10553.jpg,25,25,1,1,,,,,,
10554.jpg,18,18,1,0.994457,,,,,,
10555.jpg,3,5,0,0.847063,,,,,,
10556.jpg,22,22,1,0.995513,,,,,,
10557.jpg,11,11,1,1,,,,,,
10558.jpg,12,12,1,0.999999,,,,,,
10559.jpg,31,31,1,0.998407,,,,,,
10560.jpg,13,13,1,0.999999,,,,,,
10561.jpg,4,7,0,0.511267,,,,,,
10562.jpg,36,38,0,0.972996,,,,,,
10563.jpg,23,23,1,0.993903,,,,,,
10564.jpg,39,39,1,0.999047,,,,,,
10565.jpg,2,2,1,0.998439,,,,,,
10566.jpg,11,11,1,0.971078,,,,,,
10567.jpg,8,8,1,1,,,,,,
10568.jpg,8,8,1,0.999998,,,,,,
10569.jpg,1,1,1,0.999945,,,,,,
10570.jpg,11,11,1,0.999878,,,,,,
10571.jpg,10,10,1,0.977503,,,,,,
10572.jpg,22,26,0,0.527039,,,,,,
10573.jpg,21,21,1,0.952474,,,,,,
10574.jpg,4,4,1,0.799774,,,,,,
10575.jpg,40,40,1,0.946506,,,,,,
10576.jpg,2,2,1,0.9859,,,,,,
10577.jpg,31,31,1,0.998794,,,,,,
10578.jpg,35,35,1,1,,,,,,
10579.jpg,25,25,1,1,,,,,,
10580.jpg,38,38,1,1,,,,,,
10581.jpg,17,17,1,1,,,,,,
10582.jpg,39,39,1,0.99998,,,,,,
10583.jpg,42,42,1,0.999875,,,,,,
10584.jpg,30,31,0,0.265455,,,,,,
10585.jpg,4,4,1,0.996485,,,,,,
10586.jpg,31,31,1,0.674179,,,,,,
10587.jpg,11,11,1,1,,,,,,
10588.jpg,10,10,1,0.995472,,,,,,
10589.jpg,10,10,1,0.999371,,,,,,
10590.jpg,2,2,1,0.424311,,,,,,
10591.jpg,31,31,1,1,,,,,,
10592.jpg,25,25,1,1,,,,,,
10593.jpg,22,22,1,0.999859,,,,,,
10594.jpg,38,38,1,1,,,,,,
10595.jpg,7,7,1,0.872759,,,,,,
10596.jpg,25,25,1,0.998026,,,,,,
10597.jpg,10,10,1,0.948978,,,,,,
10598.jpg,22,22,1,0.992751,,,,,,
10599.jpg,4,4,1,0.999896,,,,,,
10600.jpg,2,2,1,0.998716,,,,,,
10601.jpg,12,12,1,1,,,,,,
10602.jpg,17,17,1,0.946517,,,,,,
10603.jpg,1,1,1,0.9692,,,,,,
10604.jpg,25,25,1,0.999934,,,,,,
10605.jpg,9,9,1,0.998553,,,,,,
10606.jpg,12,12,1,0.999988,,,,,,
10607.jpg,3,3,1,0.985503,,,,,,
10608.jpg,8,8,1,0.975087,,,,,,
10609.jpg,38,38,1,1,,,,,,
10610.jpg,33,33,1,0.999588,,,,,,
10611.jpg,38,38,1,0.999979,,,,,,
10612.jpg,21,21,1,0.625809,,,,,,
10613.jpg,34,34,1,0.999993,,,,,,
10614.jpg,17,17,1,1,,,,,,
10615.jpg,18,18,1,0.999986,,,,,,
10616.jpg,11,11,1,0.961928,,,,,,
10617.jpg,4,4,1,0.996538,,,,,,
10618.jpg,9,9,1,1,,,,,,
10619.jpg,2,2,1,0.999745,,,,,,
10620.jpg,3,3,1,0.998468,,,,,,
10621.jpg,14,14,1,0.869018,,,,,,
10622.jpg,17,17,1,1,,,,,,
10623.jpg,1,2,0,0.716513,,,,,,
10624.jpg,24,24,1,0.998588,,,,,,
10625.jpg,9,9,1,1,,,,,,
10626.jpg,9,9,1,0.999811,,,,,,
10627.jpg,11,11,1,0.915635,,,,,,
10628.jpg,8,8,1,0.77927,,,,,,
10629.jpg,3,3,1,0.77422,,,,,,
10630.jpg,2,2,1,0.999991,,,,,,
10631.jpg,18,18,1,0.925445,,,,,,
10632.jpg,17,17,1,1,,,,,,
10633.jpg,28,28,1,0.990896,,,,,,
10634.jpg,9,9,1,1,,,,,,
10635.jpg,28,24,0,0.75122,,,,,,
10636.jpg,12,12,1,1,,,,,,
10637.jpg,14,14,1,0.999712,,,,,,
10638.jpg,13,13,1,1,,,,,,
10639.jpg,8,8,1,0.999727,,,,,,
10640.jpg,26,26,1,0.999182,,,,,,
10641.jpg,1,0,0,0.829427,,,,,,
10642.jpg,1,1,1,0.999988,,,,,,
10643.jpg,17,17,1,0.999318,,,,,,
10644.jpg,4,4,1,0.999835,,,,,,
10645.jpg,18,18,1,0.950546,,,,,,
10646.jpg,13,13,1,1,,,,,,
10647.jpg,3,3,1,0.756987,,,,,,
10648.jpg,34,34,1,0.999952,,,,,,
10649.jpg,12,12,1,0.999995,,,,,,
10650.jpg,2,2,1,0.998994,,,,,,
10651.jpg,22,22,1,0.99927,,,,,,
10652.jpg,1,1,1,0.481326,,,,,,
10653.jpg,18,18,1,0.935444,,,,,,
10654.jpg,16,16,1,1,,,,,,
10655.jpg,25,25,1,0.999874,,,,,,
10656.jpg,1,1,1,0.992118,,,,,,
10657.jpg,35,35,1,0.929225,,,,,,
10658.jpg,25,25,1,1,,,,,,
10659.jpg,30,30,1,0.992073,,,,,,
10660.jpg,14,14,1,0.998423,,,,,,
10661.jpg,35,35,1,0.998217,,,,,,
10662.jpg,26,26,1,0.999206,,,,,,
10663.jpg,2,2,1,0.968413,,,,,,
10664.jpg,20,20,1,0.998152,,,,,,
10665.jpg,38,38,1,1,,,,,,
10666.jpg,5,5,1,0.997621,,,,,,
10667.jpg,7,8,0,0.869103,,,,,,
10668.jpg,14,14,1,0.343653,,,,,,
10669.jpg,25,25,1,0.98208,,,,,,
10670.jpg,28,28,1,0.771867,,,,,,
10671.jpg,2,2,1,0.999902,,,,,,
10672.jpg,5,5,1,0.869537,,,,,,
10673.jpg,1,1,1,0.999535,,,,,,
10674.jpg,26,26,1,0.999988,,,,,,
10675.jpg,25,25,1,0.78119,,,,,,
10676.jpg,6,5,0,0.318679,,,,,,
10677.jpg,1,1,1,0.98906,,,,,,
10678.jpg,13,13,1,0.999997,,,,,,
10679.jpg,4,4,1,0.999376,,,,,,
10680.jpg,3,3,1,0.9961,,,,,,
10681.jpg,11,11,1,0.998844,,,,,,
10682.jpg,25,25,1,1,,,,,,
10683.jpg,31,31,1,0.999806,,,,,,
10684.jpg,13,13,1,1,,,,,,
10685.jpg,11,11,1,1,,,,,,
10686.jpg,25,25,1,0.999997,,,,,,
10687.jpg,38,38,1,0.999285,,,,,,
10688.jpg,5,5,1,0.892012,,,,,,
10689.jpg,12,12,1,0.999999,,,,,,
10690.jpg,2,2,1,0.999964,,,,,,
10691.jpg,20,20,1,0.949911,,,,,,
10692.jpg,18,18,1,0.999324,,,,,,
10693.jpg,8,8,1,0.997553,,,,,,
10694.jpg,12,12,1,0.997698,,,,,,
10695.jpg,18,18,1,0.992899,,,,,,
10696.jpg,12,12,1,0.999841,,,,,,
10697.jpg,2,2,1,0.990506,,,,,,
10698.jpg,41,32,0,0.350943,,,,,,
10699.jpg,25,25,1,0.999558,,,,,,
10700.jpg,36,36,1,0.999991,,,,,,
10701.jpg,9,9,1,0.999999,,,,,,
10702.jpg,10,10,1,0.999995,,,,,,
10703.jpg,8,8,1,0.949521,,,,,,
10704.jpg,2,2,1,0.990474,,,,,,
10705.jpg,4,4,1,0.980142,,,,,,
10706.jpg,42,42,1,0.999392,,,,,,
10707.jpg,1,1,1,0.99302,,,,,,
10708.jpg,4,5,0,0.258887,,,,,,
10709.jpg,5,5,1,0.452932,,,,,,
10710.jpg,29,29,1,0.95642,,,,,,
10711.jpg,4,4,1,0.999952,,,,,,
10712.jpg,2,2,1,0.958474,,,,,,
10713.jpg,42,42,1,0.228919,,,,,,
10714.jpg,18,31,0,0.995196,,,,,,
10715.jpg,13,13,1,1,,,,,,
10716.jpg,25,25,1,0.999982,,,,,,
10717.jpg,12,12,1,0.999999,,,,,,
10718.jpg,12,12,1,1,,,,,,
10719.jpg,12,12,1,0.999988,,,,,,
10720.jpg,2,2,1,0.99984,,,,,,
10721.jpg,39,39,1,0.999945,,,,,,
10722.jpg,4,4,1,0.99999,,,,,,
10723.jpg,10,10,1,0.999998,,,,,,
10724.jpg,12,12,1,1,,,,,,
10725.jpg,2,2,1,0.980134,,,,,,
10726.jpg,3,3,1,0.921401,,,,,,
10727.jpg,10,10,1,0.999962,,,,,,
10728.jpg,38,38,1,0.999973,,,,,,
10729.jpg,35,35,1,0.999874,,,,,,
10730.jpg,5,5,1,0.98294,,,,,,
10731.jpg,33,33,1,0.999033,,,,,,
10732.jpg,28,28,1,0.999975,,,,,,
10733.jpg,1,1,1,0.994647,,,,,,
10734.jpg,6,6,1,0.999923,,,,,,
10735.jpg,42,42,1,0.847579,,,,,,
10736.jpg,25,25,1,0.999983,,,,,,
10737.jpg,2,2,1,0.99993,,,,,,
10738.jpg,2,2,1,0.999938,,,,,,
10739.jpg,15,15,1,0.952901,,,,,,
10740.jpg,8,8,1,1,,,,,,
10741.jpg,36,36,1,0.999613,,,,,,
10742.jpg,26,26,1,0.877193,,,,,,
10743.jpg,2,2,1,0.999983,,,,,,
10744.jpg,3,3,1,0.950693,,,,,,
10745.jpg,32,32,1,0.997894,,,,,,
10746.jpg,6,42,0,0.894719,,,,,,
10747.jpg,7,7,1,0.966487,,,,,,
10748.jpg,14,14,1,0.999997,,,,,,
10749.jpg,1,1,1,0.994115,,,,,,
10750.jpg,1,1,1,0.989981,,,,,,
10751.jpg,13,13,1,1,,,,,,
10752.jpg,4,4,1,0.975253,,,,,,
10753.jpg,1,1,1,0.999881,,,,,,
10754.jpg,2,2,1,0.998009,,,,,,
10755.jpg,15,15,1,0.995351,,,,,,
10756.jpg,17,17,1,0.997086,,,,,,
10757.jpg,2,2,1,0.978813,,,,,,
10758.jpg,10,10,1,0.999999,,,,,,
10759.jpg,25,25,1,1,,,,,,
10760.jpg,5,5,1,0.980427,,,,,,
10761.jpg,31,31,1,0.999877,,,,,,
10762.jpg,4,4,1,0.999895,,,,,,
10763.jpg,11,12,0,0.482762,,,,,,
10764.jpg,2,2,1,0.999961,,,,,,
10765.jpg,5,5,1,0.94219,,,,,,
10766.jpg,2,2,1,0.999997,,,,,,
10767.jpg,13,13,1,1,,,,,,
10768.jpg,13,13,1,1,,,,,,
10769.jpg,10,10,1,0.994635,,,,,,
10770.jpg,38,38,1,0.999993,,,,,,
10771.jpg,1,1,1,0.999819,,,,,,
10772.jpg,18,18,1,0.999188,,,,,,
10773.jpg,9,9,1,0.972859,,,,,,
10774.jpg,35,35,1,0.991031,,,,,,
10775.jpg,38,38,1,1,,,,,,
10776.jpg,35,35,1,1,,,,,,
10777.jpg,13,13,1,1,,,,,,
10778.jpg,18,18,1,0.738484,,,,,,
10779.jpg,21,31,0,0.866743,,,,,,
10780.jpg,18,18,1,0.99134,,,,,,
10781.jpg,22,22,1,1,,,,,,
10782.jpg,18,22,0,0.46777,,,,,,
10783.jpg,7,7,1,0.836731,,,,,,
10784.jpg,38,38,1,1,,,,,,
10785.jpg,33,33,1,0.999995,,,,,,
10786.jpg,14,14,1,0.730291,,,,,,
10787.jpg,28,28,1,0.934327,,,,,,
10788.jpg,8,8,1,0.510245,,,,,,
10789.jpg,38,38,1,0.999951,,,,,,
10790.jpg,13,13,1,0.999999,,,,,,
10791.jpg,7,7,1,0.897378,,,,,,
10792.jpg,9,9,1,1,,,,,,
10793.jpg,9,9,1,1,,,,,,
10794.jpg,35,35,1,0.999776,,,,,,
10795.jpg,11,11,1,0.998795,,,,,,
10796.jpg,13,13,1,1,,,,,,
10797.jpg,35,35,1,1,,,,,,
10798.jpg,3,3,1,0.627606,,,,,,
10799.jpg,33,33,1,1,,,,,,
10800.jpg,38,38,1,1,,,,,,
10801.jpg,8,8,1,0.998069,,,,,,
10802.jpg,38,38,1,0.997444,,,,,,
10803.jpg,12,12,1,1,,,,,,
10804.jpg,9,9,1,1,,,,,,
10805.jpg,2,2,1,0.999997,,,,,,
10806.jpg,33,33,1,0.999933,,,,,,
10807.jpg,3,3,1,0.987185,,,,,,
10808.jpg,13,13,1,1,,,,,,
10809.jpg,5,5,1,0.999822,,,,,,
10810.jpg,35,35,1,0.966871,,,,,,
10811.jpg,23,23,1,0.999631,,,,,,
10812.jpg,12,12,1,0.999547,,,,,,
10813.jpg,4,4,1,0.999333,,,,,,
10814.jpg,1,1,1,1,,,,,,
10815.jpg,5,5,1,0.997006,,,,,,
10816.jpg,5,8,0,0.552081,,,,,,
10817.jpg,31,31,1,0.999995,,,,,,
10818.jpg,11,11,1,0.92377,,,,,,
10819.jpg,9,9,1,0.999997,,,,,,
10820.jpg,7,8,0,0.560341,,,,,,
10821.jpg,17,17,1,1,,,,,,
10822.jpg,1,1,1,0.996927,,,,,,
10823.jpg,18,18,1,0.614442,,,,,,
10824.jpg,25,25,1,0.997629,,,,,,
10825.jpg,30,30,1,0.878498,,,,,,
10826.jpg,7,4,0,0.866691,,,,,,
10827.jpg,13,13,1,1,,,,,,
10828.jpg,2,2,1,0.999839,,,,,,
10829.jpg,4,4,1,0.999999,,,,,,
10830.jpg,5,5,1,0.836154,,,,,,
10831.jpg,3,3,1,0.960824,,,,,,
10832.jpg,22,22,1,0.999906,,,,,,
10833.jpg,16,16,1,1,,,,,,
10834.jpg,29,29,1,0.972462,,,,,,
10835.jpg,40,1,0,0.4073,,,,,,
10836.jpg,15,15,1,0.842576,,,,,,
10837.jpg,39,39,1,0.995151,,,,,,
10838.jpg,3,3,1,0.984816,,,,,,
10839.jpg,1,1,1,0.999996,,,,,,
10840.jpg,11,11,1,0.969256,,,,,,
10841.jpg,1,1,1,0.999959,,,,,,
10842.jpg,3,3,1,0.991709,,,,,,
10843.jpg,38,38,1,1,,,,,,
10844.jpg,18,18,1,0.995217,,,,,,
10845.jpg,39,39,1,0.999325,,,,,,
10846.jpg,13,13,1,1,,,,,,
10847.jpg,17,17,1,1,,,,,,
10848.jpg,38,38,1,0.999995,,,,,,
10849.jpg,5,5,1,0.995416,,,,,,
10850.jpg,2,2,1,0.577159,,,,,,
10851.jpg,10,10,1,0.522024,,,,,,
10852.jpg,11,11,1,0.999999,,,,,,
10853.jpg,12,12,1,0.999804,,,,,,
10854.jpg,8,8,1,1,,,,,,
10855.jpg,13,13,1,1,,,,,,
10856.jpg,25,25,1,0.99999,,,,,,
10857.jpg,3,3,1,0.963183,,,,,,
10858.jpg,1,1,1,0.974707,,,,,,
10859.jpg,38,38,1,1,,,,,,
10860.jpg,13,13,1,0.999994,,,,,,
10861.jpg,11,11,1,0.690062,,,,,,
10862.jpg,26,26,1,0.99483,,,,,,
10863.jpg,11,11,1,0.99992,,,,,,
10864.jpg,3,5,0,0.999099,,,,,,
10865.jpg,11,11,1,0.99987,,,,,,
10866.jpg,25,19,0,0.727106,,,,,,
10867.jpg,9,9,1,0.999992,,,,,,
10868.jpg,2,2,1,0.996182,,,,,,
10869.jpg,26,26,1,0.986234,,,,,,
10870.jpg,35,35,1,1,,,,,,
10871.jpg,1,1,1,0.99836,,,,,,
10872.jpg,1,1,1,0.999119,,,,,,
10873.jpg,9,9,1,1,,,,,,
10874.jpg,10,10,1,0.999962,,,,,,
10875.jpg,36,36,1,0.999999,,,,,,
10876.jpg,9,9,1,0.99999,,,,,,
10877.jpg,2,2,1,0.971507,,,,,,
10878.jpg,27,25,0,0.234986,,,,,,
10879.jpg,31,31,1,0.999936,,,,,,
10880.jpg,4,4,1,1,,,,,,
10881.jpg,3,3,1,0.999765,,,,,,
10882.jpg,13,13,1,0.999998,,,,,,
10883.jpg,13,13,1,1,,,,,,
10884.jpg,13,13,1,0.999999,,,,,,
10885.jpg,2,2,1,0.999974,,,,,,
10886.jpg,5,5,1,0.997867,,,,,,
10887.jpg,10,10,1,0.993146,,,,,,
10888.jpg,35,35,1,1,,,,,,
10889.jpg,9,9,1,1,,,,,,
10890.jpg,4,4,1,0.99808,,,,,,
10891.jpg,7,7,1,0.994921,,,,,,
10892.jpg,41,41,1,0.999659,,,,,,
10893.jpg,25,25,1,0.999922,,,,,,
10894.jpg,17,17,1,0.924731,,,,,,
10895.jpg,4,4,1,0.999108,,,,,,
10896.jpg,15,15,1,0.955519,,,,,,
10897.jpg,3,3,1,0.556669,,,,,,
10898.jpg,16,16,1,0.999932,,,,,,
10899.jpg,13,13,1,1,,,,,,
10900.jpg,4,4,1,0.663414,,,,,,
10901.jpg,31,31,1,0.998736,,,,,,
10902.jpg,3,3,1,0.802217,,,,,,
10903.jpg,17,17,1,0.999992,,,,,,
10904.jpg,8,8,1,0.42293,,,,,,
10905.jpg,17,17,1,1,,,,,,
10906.jpg,38,38,1,0.999971,,,,,,
10907.jpg,14,14,1,0.999949,,,,,,
10908.jpg,24,24,1,0.370793,,,,,,
10909.jpg,13,13,1,0.999999,,,,,,
10910.jpg,41,41,1,0.999999,,,,,,
10911.jpg,1,1,1,0.995793,,,,,,
10912.jpg,1,1,1,0.872318,,,,,,
10913.jpg,11,11,1,1,,,,,,
10914.jpg,15,15,1,0.992237,,,,,,
10915.jpg,3,5,0,0.634403,,,,,,
10916.jpg,36,36,1,0.999906,,,,,,
10917.jpg,10,10,1,1,,,,,,
10918.jpg,10,10,1,0.782395,,,,,,
10919.jpg,16,16,1,0.996464,,,,,,
10920.jpg,2,2,1,0.998752,,,,,,
10921.jpg,24,24,1,0.999783,,,,,,
10922.jpg,23,23,1,0.995637,,,,,,
10923.jpg,2,2,1,0.999137,,,,,,
10924.jpg,17,17,1,0.999999,,,,,,
10925.jpg,3,3,1,0.899589,,,,,,
10926.jpg,4,4,1,0.975848,,,,,,
10927.jpg,35,3,0,0.811297,,,,,,
10928.jpg,5,5,1,0.959112,,,,,,
10929.jpg,7,7,1,0.708979,,,,,,
10930.jpg,1,1,1,0.995096,,,,,,
10931.jpg,12,12,1,0.993617,,,,,,
10932.jpg,4,4,1,0.997791,,,,,,
10933.jpg,11,11,1,0.999489,,,,,,
10934.jpg,13,13,1,1,,,,,,
10935.jpg,4,4,1,0.999984,,,,,,
10936.jpg,22,22,1,0.999992,,,,,,
10937.jpg,8,8,1,0.992941,,,,,,
10938.jpg,1,1,1,0.999981,,,,,,
10939.jpg,2,2,1,0.97848,,,,,,
10940.jpg,38,38,1,0.999837,,,,,,
10941.jpg,13,13,1,0.999815,,,,,,
10942.jpg,31,31,1,0.999987,,,,,,
10943.jpg,9,9,1,0.961936,,,,,,
10944.jpg,8,8,1,0.906709,,,,,,
10945.jpg,25,25,1,0.950095,,,,,,
10946.jpg,2,2,1,0.996974,,,,,,
10947.jpg,18,18,1,0.999994,,,,,,
10948.jpg,11,11,1,0.999958,,,,,,
10949.jpg,11,11,1,0.960198,,,,,,
10950.jpg,17,17,1,1,,,,,,
10951.jpg,13,13,1,1,,,,,,
10952.jpg,17,17,1,0.845135,,,,,,
10953.jpg,2,2,1,0.905964,,,,,,
10954.jpg,14,14,1,1,,,,,,
10955.jpg,5,5,1,0.964588,,,,,,
10956.jpg,31,31,1,0.999999,,,,,,
10957.jpg,36,36,1,0.527538,,,,,,
10958.jpg,3,3,1,0.989311,,,,,,
10959.jpg,10,10,1,1,,,,,,
10960.jpg,13,13,1,1,,,,,,
10961.jpg,23,23,1,0.999005,,,,,,
10962.jpg,4,4,1,0.968694,,,,,,
10963.jpg,38,38,1,1,,,,,,
10964.jpg,31,31,1,0.964833,,,,,,
10965.jpg,3,5,0,0.93165,,,,,,
10966.jpg,8,8,1,0.942393,,,,,,
10967.jpg,2,2,1,0.956023,,,,,,
10968.jpg,30,30,1,0.313025,,,,,,
10969.jpg,12,12,1,1,,,,,,
10970.jpg,12,12,1,1,,,,,,
10971.jpg,36,38,0,0.415599,,,,,,
10972.jpg,13,13,1,1,,,,,,
10973.jpg,14,14,1,0.999346,,,,,,
10974.jpg,10,10,1,1,,,,,,
10975.jpg,2,2,1,0.999991,,,,,,
10976.jpg,14,14,1,0.99998,,,,,,
10977.jpg,17,17,1,1,,,,,,
10978.jpg,38,38,1,1,,,,,,
10979.jpg,4,4,1,0.970523,,,,,,
10980.jpg,37,37,1,0.995309,,,,,,
10981.jpg,35,35,1,1,,,,,,
10982.jpg,2,2,1,0.996845,,,,,,
10983.jpg,23,23,1,0.786214,,,,,,
10984.jpg,7,7,1,0.999681,,,,,,
10985.jpg,1,1,1,0.968775,,,,,,
10986.jpg,26,26,1,0.998732,,,,,,
10987.jpg,38,38,1,0.999998,,,,,,
10988.jpg,3,5,0,0.495597,,,,,,
10989.jpg,17,17,1,1,,,,,,
10990.jpg,15,15,1,0.999305,,,,,,
10991.jpg,3,3,1,0.997958,,,,,,
10992.jpg,6,42,0,0.865906,,,,,,
10993.jpg,13,13,1,1,,,,,,
10994.jpg,3,3,1,0.999808,,,,,,
10995.jpg,18,31,0,0.983763,,,,,,
10996.jpg,17,17,1,0.999851,,,,,,
10997.jpg,13,13,1,1,,,,,,
10998.jpg,4,4,1,1,,,,,,
10999.jpg,24,24,1,0.980851,,,,,,
11000.jpg,7,7,1,0.987606,,,,,,
11001.jpg,8,8,1,0.701615,,,,,,
11002.jpg,19,19,1,0.999957,,,,,,
11003.jpg,9,9,1,1,,,,,,
11004.jpg,5,5,1,0.794745,,,,,,
11005.jpg,4,4,1,0.946781,,,,,,
11006.jpg,4,4,1,0.993234,,,,,,
11007.jpg,7,7,1,0.825097,,,,,,
11008.jpg,17,17,1,1,,,,,,
11009.jpg,38,38,1,1,,,,,,
11010.jpg,13,13,1,1,,,,,,
11011.jpg,14,14,1,1,,,,,,
11012.jpg,30,30,1,0.980522,,,,,,
11013.jpg,12,12,1,0.998305,,,,,,
11014.jpg,9,9,1,0.999999,,,,,,
11015.jpg,8,8,1,1,,,,,,
11016.jpg,3,12,0,0.306142,,,,,,
11017.jpg,8,8,1,0.430019,,,,,,
11018.jpg,38,38,1,1,,,,,,
11019.jpg,11,11,1,0.910356,,,,,,
11020.jpg,33,33,1,0.999992,,,,,,
11021.jpg,38,38,1,0.999014,,,,,,
11022.jpg,11,11,1,0.999979,,,,,,
11023.jpg,8,8,1,0.690032,,,,,,
11024.jpg,14,14,1,0.999987,,,,,,
11025.jpg,17,17,1,1,,,,,,
11026.jpg,35,35,1,1,,,,,,
11027.jpg,3,3,1,0.999885,,,,,,
11028.jpg,40,11,0,0.641666,,,,,,
11029.jpg,25,25,1,0.863716,,,,,,
